model,domain,horizon_s,target,sample_index,absolute_error,seed
graph_wavenet,clean,30,flow_proxy,46,18724.35731087816,52
graph_wavenet,clean,30,flow_proxy,47,19213.445703138685,52
graph_wavenet,clean,30,flow_proxy,48,18563.229034922086,52
graph_wavenet,clean,30,flow_proxy,49,18771.090355186054,52
graph_wavenet,clean,30,flow_proxy,50,18593.68198248199,52
graph_wavenet,clean,30,flow_proxy,51,18978.628365701927,52
graph_wavenet,clean,30,flow_proxy,52,17215.252486618367,52
graph_wavenet,clean,30,flow_proxy,53,14294.244357213367,52
graph_wavenet,clean,30,flow_proxy,54,13987.61700887374,52
graph_wavenet,clean,30,flow_proxy,55,12249.47392293,52
graph_wavenet,clean,30,flow_proxy,56,11446.785017668471,52
graph_wavenet,clean,30,flow_proxy,57,14303.31324794639,52
graph_wavenet,clean,30,flow_proxy,58,13613.498337201258,52
graph_wavenet,clean,30,flow_proxy,59,12590.369189679011,52
graph_wavenet,clean,30,flow_proxy,60,12123.682460809643,52
graph_wavenet,clean,30,flow_proxy,61,13380.884811193646,52
graph_wavenet,clean,30,flow_proxy,62,11660.992503248866,52
graph_wavenet,clean,30,flow_proxy,63,12824.304334627155,52
graph_wavenet,clean,30,flow_proxy,64,12403.222501016131,52
graph_wavenet,clean,30,flow_proxy,65,11818.987984500844,52
graph_wavenet,clean,30,flow_proxy,66,13427.110954018011,52
graph_wavenet,clean,30,flow_proxy,67,14867.650053697065,52
graph_wavenet,clean,30,flow_proxy,68,15702.561138532012,52
graph_wavenet,clean,30,flow_proxy,69,14269.497915387985,52
graph_wavenet,clean,30,flow_proxy,70,14629.731721534858,52
graph_wavenet,clean,30,flow_proxy,71,15873.904664809845,52
graph_wavenet,clean,30,flow_proxy,72,17382.59935500883,52
graph_wavenet,clean,30,flow_proxy,73,19988.805106083975,52
graph_wavenet,cicv5g,5,speed_mean_kmh,0,2.790994658277491,52
graph_wavenet,cicv5g,5,speed_mean_kmh,1,3.684991468673387,52
graph_wavenet,cicv5g,5,speed_mean_kmh,2,2.717642406729936,52
graph_wavenet,cicv5g,5,speed_mean_kmh,3,2.6334364190435373,52
graph_wavenet,cicv5g,5,speed_mean_kmh,4,2.50989458651202,52
graph_wavenet,cicv5g,5,speed_mean_kmh,5,2.4942823602855495,52
graph_wavenet,cicv5g,5,speed_mean_kmh,6,2.9256295949134308,52
graph_wavenet,cicv5g,5,speed_mean_kmh,7,3.186127954806598,52
graph_wavenet,cicv5g,5,speed_mean_kmh,8,2.6046552284502313,52
graph_wavenet,cicv5g,5,speed_mean_kmh,9,2.6561505536340033,52
graph_wavenet,cicv5g,5,speed_mean_kmh,10,3.0156272190973046,52
graph_wavenet,cicv5g,5,speed_mean_kmh,11,2.495242032649462,52
graph_wavenet,cicv5g,5,speed_mean_kmh,12,2.600706507607169,52
graph_wavenet,cicv5g,5,speed_mean_kmh,13,2.3653913860788425,52
graph_wavenet,cicv5g,5,speed_mean_kmh,14,2.6676423339731086,52
graph_wavenet,cicv5g,5,speed_mean_kmh,15,2.5859527276026233,52
graph_wavenet,cicv5g,5,speed_mean_kmh,16,3.0092644491272917,52
graph_wavenet,cicv5g,5,speed_mean_kmh,17,2.606986901540806,52
graph_wavenet,cicv5g,5,speed_mean_kmh,18,2.6747502014890867,52
graph_wavenet,cicv5g,5,speed_mean_kmh,19,2.702715007865451,52
graph_wavenet,cicv5g,5,speed_mean_kmh,20,3.393761628692298,52
graph_wavenet,cicv5g,5,speed_mean_kmh,21,3.5955014114580464,52
graph_wavenet,cicv5g,5,speed_mean_kmh,22,3.897611738640147,52
graph_wavenet,cicv5g,5,speed_mean_kmh,23,3.0327149282265116,52
graph_wavenet,cicv5g,5,speed_mean_kmh,24,3.457021132718929,52
graph_wavenet,cicv5g,5,speed_mean_kmh,25,5.470939827136548,52
graph_wavenet,cicv5g,5,speed_mean_kmh,26,3.539868562291977,52
graph_wavenet,cicv5g,5,speed_mean_kmh,27,2.4847152918490436,52
graph_wavenet,cicv5g,5,speed_mean_kmh,28,2.9368337206245907,52
graph_wavenet,cicv5g,5,speed_mean_kmh,29,3.6800926359196207,52
graph_wavenet,cicv5g,5,speed_mean_kmh,30,4.171586915085067,52
graph_wavenet,cicv5g,5,speed_mean_kmh,31,4.292811764510732,52
graph_wavenet,cicv5g,5,speed_mean_kmh,32,5.207935287625388,52
graph_wavenet,cicv5g,5,speed_mean_kmh,33,3.8124236819909676,52
graph_wavenet,cicv5g,5,speed_mean_kmh,34,3.4557666357600807,52
graph_wavenet,cicv5g,5,speed_mean_kmh,35,4.455473959456274,52
graph_wavenet,cicv5g,5,speed_mean_kmh,36,4.1008868608757085,52
graph_wavenet,cicv5g,5,speed_mean_kmh,37,4.571151177430251,52
graph_wavenet,cicv5g,5,speed_mean_kmh,38,5.65590182896965,52
graph_wavenet,cicv5g,5,speed_mean_kmh,39,5.977348960704908,52
graph_wavenet,cicv5g,5,speed_mean_kmh,40,6.640416946243923,52
graph_wavenet,cicv5g,5,speed_mean_kmh,41,8.215171537431873,52
graph_wavenet,cicv5g,5,speed_mean_kmh,42,7.346613310358157,52
graph_wavenet,cicv5g,5,speed_mean_kmh,43,4.884565620622515,52
graph_wavenet,cicv5g,5,speed_mean_kmh,44,4.861760807227661,52
graph_wavenet,cicv5g,5,speed_mean_kmh,45,3.875901079104329,52
graph_wavenet,cicv5g,5,speed_mean_kmh,46,4.452902130460983,52
graph_wavenet,cicv5g,5,speed_mean_kmh,47,4.073237571958027,52
graph_wavenet,cicv5g,5,speed_mean_kmh,48,3.5023538791961597,52
graph_wavenet,cicv5g,5,speed_mean_kmh,49,4.534328310468947,52
graph_wavenet,cicv5g,5,speed_mean_kmh,50,5.7378610700902595,52
graph_wavenet,cicv5g,5,speed_mean_kmh,51,4.663266233166937,52
graph_wavenet,cicv5g,5,speed_mean_kmh,52,2.759451604629162,52
graph_wavenet,cicv5g,5,speed_mean_kmh,53,3.221740442528407,52
graph_wavenet,cicv5g,5,speed_mean_kmh,54,3.6107591213299837,52
graph_wavenet,cicv5g,5,speed_mean_kmh,55,3.448928184614729,52
graph_wavenet,cicv5g,5,speed_mean_kmh,56,3.8705128054343083,52
graph_wavenet,cicv5g,5,speed_mean_kmh,57,4.467348552788283,52
graph_wavenet,cicv5g,5,speed_mean_kmh,58,4.343270215277294,52
graph_wavenet,cicv5g,5,speed_mean_kmh,59,4.890718496528556,52
graph_wavenet,cicv5g,5,speed_mean_kmh,60,5.901231747789946,52
graph_wavenet,cicv5g,5,speed_mean_kmh,61,4.7012873820748355,52
graph_wavenet,cicv5g,5,speed_mean_kmh,62,6.075821969958896,52
graph_wavenet,cicv5g,5,speed_mean_kmh,63,4.366949846750394,52
graph_wavenet,cicv5g,5,speed_mean_kmh,64,3.819925917647747,52
graph_wavenet,cicv5g,5,speed_mean_kmh,65,3.627093196976942,52
graph_wavenet,cicv5g,5,speed_mean_kmh,66,4.54980928047453,52
graph_wavenet,cicv5g,5,speed_mean_kmh,67,3.760031473236698,52
graph_wavenet,cicv5g,5,speed_mean_kmh,68,3.9205511419953476,52
graph_wavenet,cicv5g,5,speed_mean_kmh,69,4.64931585866263,52
graph_wavenet,cicv5g,5,speed_mean_kmh,70,3.233519397701981,52
graph_wavenet,cicv5g,5,speed_mean_kmh,71,4.509792280998012,52
graph_wavenet,cicv5g,5,speed_mean_kmh,72,4.152915528798144,52
graph_wavenet,cicv5g,5,speed_mean_kmh,73,4.090697504635015,52
graph_wavenet,cicv5g,5,vehicle_count,0,0.7419428763110854,52
graph_wavenet,cicv5g,5,vehicle_count,1,0.6627303158400583,52
graph_wavenet,cicv5g,5,vehicle_count,2,0.6406906680616384,52
graph_wavenet,cicv5g,5,vehicle_count,3,0.6275107667785199,52
graph_wavenet,cicv5g,5,vehicle_count,4,0.6664091681297656,52
graph_wavenet,cicv5g,5,vehicle_count,5,0.7138491864196204,52
graph_wavenet,cicv5g,5,vehicle_count,6,0.704279142505958,52
graph_wavenet,cicv5g,5,vehicle_count,7,0.679627702843981,52
graph_wavenet,cicv5g,5,vehicle_count,8,0.7819953322940797,52
graph_wavenet,cicv5g,5,vehicle_count,9,0.802795354997019,52
graph_wavenet,cicv5g,5,vehicle_count,10,0.836550124030194,52
graph_wavenet,cicv5g,5,vehicle_count,11,0.8975743066895445,52
graph_wavenet,cicv5g,5,vehicle_count,12,0.9264228852325066,52
graph_wavenet,cicv5g,5,vehicle_count,13,0.9100574038537034,52
graph_wavenet,cicv5g,5,vehicle_count,14,0.8424019312769913,52
graph_wavenet,cicv5g,5,vehicle_count,15,0.7244394575442256,52
graph_wavenet,cicv5g,5,vehicle_count,16,0.6463899424589838,52
graph_wavenet,cicv5g,5,vehicle_count,17,0.6333141123795994,52
graph_wavenet,cicv5g,5,vehicle_count,18,0.7333256148635796,52
graph_wavenet,cicv5g,5,vehicle_count,19,0.7762307766741858,52
graph_wavenet,cicv5g,5,vehicle_count,20,0.786616880115701,52
graph_wavenet,cicv5g,5,vehicle_count,21,0.9554933076115634,52
graph_wavenet,cicv5g,5,vehicle_count,22,1.02572807013098,52
graph_wavenet,cicv5g,5,vehicle_count,23,0.7838460770104072,52
graph_wavenet,cicv5g,5,vehicle_count,24,0.5225675118113382,52
graph_wavenet,cicv5g,5,vehicle_count,25,0.7800053486323245,52
graph_wavenet,cicv5g,5,vehicle_count,26,0.7696198062992885,52
graph_wavenet,cicv5g,5,vehicle_count,27,0.8434446850570813,52
graph_wavenet,cicv5g,5,vehicle_count,28,0.7986684064198114,52
graph_wavenet,cicv5g,5,vehicle_count,29,0.8622260632374519,52
graph_wavenet,cicv5g,5,vehicle_count,30,1.1807751529113786,52
graph_wavenet,cicv5g,5,vehicle_count,31,1.1194211666727643,52
graph_wavenet,cicv5g,5,vehicle_count,32,1.1100113954449802,52
graph_wavenet,cicv5g,5,vehicle_count,33,1.0188243713577616,52
graph_wavenet,cicv5g,5,vehicle_count,34,1.1652132744521977,52
graph_wavenet,cicv5g,5,vehicle_count,35,1.1885138325154296,52
graph_wavenet,cicv5g,5,vehicle_count,36,1.3224723701187093,52
graph_wavenet,cicv5g,5,vehicle_count,37,1.2964997239985911,52
graph_wavenet,cicv5g,5,vehicle_count,38,1.3399994605774244,52
graph_wavenet,cicv5g,5,vehicle_count,39,1.2417614163376198,52
graph_wavenet,cicv5g,5,vehicle_count,40,1.2749658079886372,52
graph_wavenet,cicv5g,5,vehicle_count,41,1.439271591984361,52
graph_wavenet,cicv5g,5,vehicle_count,42,1.3449821348498032,52
graph_wavenet,cicv5g,5,vehicle_count,43,1.2299651294642844,52
graph_wavenet,cicv5g,5,vehicle_count,44,1.2477635576466646,52
graph_wavenet,cicv5g,5,vehicle_count,45,1.1454312943448988,52
graph_wavenet,cicv5g,5,vehicle_count,46,1.186109582381366,52
graph_wavenet,cicv5g,5,vehicle_count,47,1.2122821830096906,52
graph_wavenet,cicv5g,5,vehicle_count,48,1.2285914329146477,52
graph_wavenet,cicv5g,5,vehicle_count,49,1.1296141237222825,52
graph_wavenet,cicv5g,5,vehicle_count,50,1.0711309574749561,52
graph_wavenet,cicv5g,5,vehicle_count,51,1.1585745825170237,52
graph_wavenet,cicv5g,5,vehicle_count,52,1.1712431562723196,52
graph_wavenet,cicv5g,5,vehicle_count,53,1.160206930465439,52
graph_wavenet,cicv5g,5,vehicle_count,54,1.1073428231735263,52
graph_wavenet,cicv5g,5,vehicle_count,55,1.100165179705677,52
graph_wavenet,cicv5g,5,vehicle_count,56,1.2024891346470064,52
graph_wavenet,cicv5g,5,vehicle_count,57,1.2012134834409733,52
graph_wavenet,cicv5g,5,vehicle_count,58,1.214500836750602,52
graph_wavenet,cicv5g,5,vehicle_count,59,1.1466126453798384,52
graph_wavenet,cicv5g,5,vehicle_count,60,1.3231493640597602,52
graph_wavenet,cicv5g,5,vehicle_count,61,1.2441697239204257,52
graph_wavenet,cicv5g,5,vehicle_count,62,1.241044176499551,52
graph_wavenet,cicv5g,5,vehicle_count,63,1.168530840115688,52
graph_wavenet,cicv5g,5,vehicle_count,64,1.1083111098661822,52
graph_wavenet,cicv5g,5,vehicle_count,65,0.9864214481070938,52
graph_wavenet,cicv5g,5,vehicle_count,66,0.9617358943679207,52
graph_wavenet,cicv5g,5,vehicle_count,67,1.0205836646202568,52
graph_wavenet,cicv5g,5,vehicle_count,68,1.1994559120646733,52
graph_wavenet,cicv5g,5,vehicle_count,69,1.1945359947682408,52
graph_wavenet,cicv5g,5,vehicle_count,70,1.1759113985363316,52
graph_wavenet,cicv5g,5,vehicle_count,71,1.4247643807670842,52
graph_wavenet,cicv5g,5,vehicle_count,72,1.3102201864788856,52
graph_wavenet,cicv5g,5,vehicle_count,73,1.2199079527567418,52
graph_wavenet,cicv5g,5,flow_proxy,0,8670.612804118315,52
graph_wavenet,cicv5g,5,flow_proxy,1,7935.803258135242,52
graph_wavenet,cicv5g,5,flow_proxy,2,7380.896050345023,52
graph_wavenet,cicv5g,5,flow_proxy,3,7112.973904554973,52
graph_wavenet,cicv5g,5,flow_proxy,4,8503.476851017685,52
graph_wavenet,cicv5g,5,flow_proxy,5,8184.138772621629,52
graph_wavenet,cicv5g,5,flow_proxy,6,9950.551199981343,52
graph_wavenet,cicv5g,5,flow_proxy,7,9458.897332774684,52
graph_wavenet,cicv5g,5,flow_proxy,8,10016.064955347283,52
graph_wavenet,cicv5g,5,flow_proxy,9,9312.325531291039,52
graph_wavenet,cicv5g,5,flow_proxy,10,10809.171735193648,52
graph_wavenet,cicv5g,5,flow_proxy,11,9182.843872905849,52
graph_wavenet,cicv5g,5,flow_proxy,12,10837.653282654783,52
graph_wavenet,cicv5g,5,flow_proxy,13,11806.100515181133,52
graph_wavenet,cicv5g,5,flow_proxy,14,13427.091827321561,52
graph_wavenet,cicv5g,5,flow_proxy,15,11649.803875206382,52
graph_wavenet,cicv5g,5,flow_proxy,16,11471.44343374958,52
graph_wavenet,cicv5g,5,flow_proxy,17,10241.133602678292,52
graph_wavenet,cicv5g,5,flow_proxy,18,10571.856283243453,52
graph_wavenet,cicv5g,5,flow_proxy,19,11277.83219636315,52
graph_wavenet,cicv5g,5,flow_proxy,20,12419.502580461041,52
graph_wavenet,cicv5g,5,flow_proxy,21,11592.143692327323,52
graph_wavenet,cicv5g,5,flow_proxy,22,14384.803362449698,52
graph_wavenet,cicv5g,5,flow_proxy,23,11238.122521282596,52
graph_wavenet,cicv5g,5,flow_proxy,24,11280.622228129,52
graph_wavenet,cicv5g,5,flow_proxy,25,14019.13827641937,52
graph_wavenet,cicv5g,5,flow_proxy,26,13404.118811377379,52
graph_wavenet,cicv5g,5,flow_proxy,27,11299.076856326144,52
graph_wavenet,cicv5g,5,flow_proxy,28,9039.902844203749,52
graph_wavenet,cicv5g,5,flow_proxy,29,11434.907806087125,52
graph_wavenet,cicv5g,5,flow_proxy,30,10842.776657965764,52
graph_wavenet,cicv5g,5,flow_proxy,31,14269.876371225831,52
graph_wavenet,cicv5g,5,flow_proxy,32,13846.677857605353,52
graph_wavenet,cicv5g,5,flow_proxy,33,12479.963264283931,52
graph_wavenet,cicv5g,5,flow_proxy,34,14116.404029997886,52
graph_wavenet,cicv5g,5,flow_proxy,35,13330.47217994478,52
graph_wavenet,cicv5g,5,flow_proxy,36,12442.004013585592,52
graph_wavenet,cicv5g,5,flow_proxy,37,13172.947951213871,52
graph_wavenet,cicv5g,5,flow_proxy,38,15392.205287628902,52
graph_wavenet,cicv5g,5,flow_proxy,39,16705.440747984107,52
graph_wavenet,cicv5g,5,flow_proxy,40,17840.909627207926,52
graph_wavenet,cicv5g,5,flow_proxy,41,22409.651349147352,52
graph_wavenet,cicv5g,5,flow_proxy,42,20334.799840543437,52
graph_wavenet,cicv5g,5,flow_proxy,43,19660.76771042485,52
graph_wavenet,cicv5g,5,flow_proxy,44,18390.352260911004,52
graph_wavenet,cicv5g,5,flow_proxy,45,16249.213268665919,52
graph_wavenet,cicv5g,5,flow_proxy,46,17788.275235167544,52
graph_wavenet,cicv5g,5,flow_proxy,47,17598.276244491408,52
graph_wavenet,cicv5g,5,flow_proxy,48,19016.516803142727,52
graph_wavenet,cicv5g,5,flow_proxy,49,17570.1710931676,52
graph_wavenet,cicv5g,5,flow_proxy,50,17577.680582971465,52
graph_wavenet,cicv5g,5,flow_proxy,51,18153.925147937847,52
graph_wavenet,cicv5g,5,flow_proxy,52,15064.177501972905,52
graph_wavenet,cicv5g,5,flow_proxy,53,16539.007669950082,52
graph_wavenet,cicv5g,5,flow_proxy,54,15544.302562789604,52
graph_wavenet,cicv5g,5,flow_proxy,55,14689.935002583734,52
graph_wavenet,cicv5g,5,flow_proxy,56,15112.39640432379,52
graph_wavenet,cicv5g,5,flow_proxy,57,17375.94270188805,52
graph_wavenet,cicv5g,5,flow_proxy,58,16430.526876039963,52
graph_wavenet,cicv5g,5,flow_proxy,59,15961.700134276487,52
graph_wavenet,cicv5g,5,flow_proxy,60,18740.370289852835,52
graph_wavenet,cicv5g,5,flow_proxy,61,15878.865336825145,52
graph_wavenet,cicv5g,5,flow_proxy,62,16840.797193060534,52
graph_wavenet,cicv5g,5,flow_proxy,63,13734.613723997529,52
graph_wavenet,cicv5g,5,flow_proxy,64,13943.977315769474,52
graph_wavenet,cicv5g,5,flow_proxy,65,14072.728803798369,52
graph_wavenet,cicv5g,5,flow_proxy,66,13624.213273033854,52
graph_wavenet,cicv5g,5,flow_proxy,67,11426.051979849397,52
graph_wavenet,cicv5g,5,flow_proxy,68,14162.6770734967,52
graph_wavenet,cicv5g,5,flow_proxy,69,15855.238607484835,52
graph_wavenet,cicv5g,5,flow_proxy,70,15851.63119965752,52
graph_wavenet,cicv5g,5,flow_proxy,71,18491.40685787123,52
graph_wavenet,cicv5g,5,flow_proxy,72,16752.600300863218,52
graph_wavenet,cicv5g,5,flow_proxy,73,15846.967730396354,52
graph_wavenet,cicv5g,10,speed_mean_kmh,0,3.088207454799968,52
graph_wavenet,cicv5g,10,speed_mean_kmh,1,3.2313070337179175,52
graph_wavenet,cicv5g,10,speed_mean_kmh,2,3.5419521256737814,52
graph_wavenet,cicv5g,10,speed_mean_kmh,3,3.298621119284634,52
graph_wavenet,cicv5g,10,speed_mean_kmh,4,3.2127765842052884,52
graph_wavenet,cicv5g,10,speed_mean_kmh,5,3.4519163573597056,52
graph_wavenet,cicv5g,10,speed_mean_kmh,6,3.4439981172853145,52
graph_wavenet,cicv5g,10,speed_mean_kmh,7,3.366144387519818,52
graph_wavenet,cicv5g,10,speed_mean_kmh,8,2.89832672168133,52
graph_wavenet,cicv5g,10,speed_mean_kmh,9,3.0219735272423915,52
graph_wavenet,cicv5g,10,speed_mean_kmh,10,2.9101618680644723,52
graph_wavenet,cicv5g,10,speed_mean_kmh,11,3.267452342692925,52
graph_wavenet,cicv5g,10,speed_mean_kmh,12,3.105901168098266,52
graph_wavenet,cicv5g,10,speed_mean_kmh,13,2.615406168194515,52
graph_wavenet,cicv5g,10,speed_mean_kmh,14,3.22562763524658,52
graph_wavenet,cicv5g,10,speed_mean_kmh,15,4.053711632093543,52
graph_wavenet,cicv5g,10,speed_mean_kmh,16,3.761692019678954,52
graph_wavenet,cicv5g,10,speed_mean_kmh,17,4.363256218901438,52
graph_wavenet,cicv5g,10,speed_mean_kmh,18,3.9544402308513935,52
graph_wavenet,cicv5g,10,speed_mean_kmh,19,3.9867681099386703,52
graph_wavenet,cicv5g,10,speed_mean_kmh,20,6.4842771709152816,52
graph_wavenet,cicv5g,10,speed_mean_kmh,21,5.2957466382936484,52
graph_wavenet,cicv5g,10,speed_mean_kmh,22,3.9942816974935758,52
graph_wavenet,cicv5g,10,speed_mean_kmh,23,3.5783915540812434,52
graph_wavenet,cicv5g,10,speed_mean_kmh,24,4.057168353647438,52
graph_wavenet,cicv5g,10,speed_mean_kmh,25,3.4944757302560556,52
graph_wavenet,cicv5g,10,speed_mean_kmh,26,3.156662170232673,52
graph_wavenet,cicv5g,10,speed_mean_kmh,27,2.633724172472862,52
graph_wavenet,cicv5g,10,speed_mean_kmh,28,2.935328531152746,52
graph_wavenet,cicv5g,10,speed_mean_kmh,29,2.5433502490484563,52
graph_wavenet,cicv5g,10,speed_mean_kmh,30,5.397613084649737,52
graph_wavenet,cicv5g,10,speed_mean_kmh,31,5.59247503329231,52
graph_wavenet,cicv5g,10,speed_mean_kmh,32,4.727210586696098,52
graph_wavenet,cicv5g,10,speed_mean_kmh,33,6.117941152354316,52
graph_wavenet,cicv5g,10,speed_mean_kmh,34,6.547101221111023,52
graph_wavenet,cicv5g,10,speed_mean_kmh,35,7.542119656152067,52
graph_wavenet,cicv5g,10,speed_mean_kmh,36,8.673154630093588,52
graph_wavenet,cicv5g,10,speed_mean_kmh,37,8.353744684736998,52
graph_wavenet,cicv5g,10,speed_mean_kmh,38,6.065743418980498,52
graph_wavenet,cicv5g,10,speed_mean_kmh,39,5.657026423029733,52
graph_wavenet,cicv5g,10,speed_mean_kmh,40,4.465455586633008,52
graph_wavenet,cicv5g,10,speed_mean_kmh,41,4.6829486468314006,52
graph_wavenet,cicv5g,10,speed_mean_kmh,42,5.002994427618582,52
graph_wavenet,cicv5g,10,speed_mean_kmh,43,4.320930433306844,52
graph_wavenet,cicv5g,10,speed_mean_kmh,44,5.2683446128428795,52
graph_wavenet,cicv5g,10,speed_mean_kmh,45,6.271415336487525,52
graph_wavenet,cicv5g,10,speed_mean_kmh,46,4.96995524251682,52
graph_wavenet,cicv5g,10,speed_mean_kmh,47,3.5184158797319527,52
graph_wavenet,cicv5g,10,speed_mean_kmh,48,3.895249376240766,52
graph_wavenet,cicv5g,10,speed_mean_kmh,49,4.04016692577156,52
graph_wavenet,cicv5g,10,speed_mean_kmh,50,4.543109529461009,52
graph_wavenet,cicv5g,10,speed_mean_kmh,51,4.662703239860464,52
graph_wavenet,cicv5g,10,speed_mean_kmh,52,5.488664786474988,52
graph_wavenet,cicv5g,10,speed_mean_kmh,53,5.064667245163477,52
graph_wavenet,cicv5g,10,speed_mean_kmh,54,5.93383424697895,52
graph_wavenet,cicv5g,10,speed_mean_kmh,55,6.394174365465676,52
graph_wavenet,cicv5g,10,speed_mean_kmh,56,5.508256090297668,52
graph_wavenet,cicv5g,10,speed_mean_kmh,57,7.094230901891419,52
graph_wavenet,cicv5g,10,speed_mean_kmh,58,5.209193236207712,52
graph_wavenet,cicv5g,10,speed_mean_kmh,59,4.655064089635362,52
graph_wavenet,cicv5g,10,speed_mean_kmh,60,5.000497779728626,52
graph_wavenet,cicv5g,10,speed_mean_kmh,61,5.959569128659334,52
graph_wavenet,cicv5g,10,speed_mean_kmh,62,4.864578629645168,52
graph_wavenet,cicv5g,10,speed_mean_kmh,63,4.456607797907434,52
graph_wavenet,cicv5g,10,speed_mean_kmh,64,5.5141925967870415,52
graph_wavenet,cicv5g,10,speed_mean_kmh,65,3.9911074043017525,52
graph_wavenet,cicv5g,10,speed_mean_kmh,66,4.842827408163529,52
graph_wavenet,cicv5g,10,speed_mean_kmh,67,4.960498114060737,52
graph_wavenet,cicv5g,10,speed_mean_kmh,68,4.982732856814412,52
graph_wavenet,cicv5g,10,speed_mean_kmh,69,4.462841026557848,52
graph_wavenet,cicv5g,10,speed_mean_kmh,70,4.545889772705108,52
graph_wavenet,cicv5g,10,speed_mean_kmh,71,4.526847754304594,52
graph_wavenet,cicv5g,10,speed_mean_kmh,72,4.9252079952199175,52
graph_wavenet,cicv5g,10,speed_mean_kmh,73,4.46344440228847,52
graph_wavenet,cicv5g,10,vehicle_count,0,0.7763265882951961,52
graph_wavenet,cicv5g,10,vehicle_count,1,0.9385553027805669,52
graph_wavenet,cicv5g,10,vehicle_count,2,0.853982253182069,52
graph_wavenet,cicv5g,10,vehicle_count,3,0.9301469979657853,52
graph_wavenet,cicv5g,10,vehicle_count,4,0.981067244712902,52
graph_wavenet,cicv5g,10,vehicle_count,5,0.8955749201350433,52
graph_wavenet,cicv5g,10,vehicle_count,6,0.9171971030404295,52
graph_wavenet,cicv5g,10,vehicle_count,7,1.1014947217145323,52
graph_wavenet,cicv5g,10,vehicle_count,8,1.233288656390394,52
graph_wavenet,cicv5g,10,vehicle_count,9,1.2638637779171193,52
graph_wavenet,cicv5g,10,vehicle_count,10,1.0764962630719188,52
graph_wavenet,cicv5g,10,vehicle_count,11,0.9991295247232458,52
graph_wavenet,cicv5g,10,vehicle_count,12,0.9565953411429265,52
graph_wavenet,cicv5g,10,vehicle_count,13,0.7687978626303337,52
graph_wavenet,cicv5g,10,vehicle_count,14,0.8311463535818626,52
graph_wavenet,cicv5g,10,vehicle_count,15,0.9351311398540564,52
graph_wavenet,cicv5g,10,vehicle_count,16,0.905191650416408,52
graph_wavenet,cicv5g,10,vehicle_count,17,1.1409946837581582,52
graph_wavenet,cicv5g,10,vehicle_count,18,0.8813315984825408,52
graph_wavenet,cicv5g,10,vehicle_count,19,0.8137756896205112,52
graph_wavenet,cicv5g,10,vehicle_count,20,0.9974258423370841,52
graph_wavenet,cicv5g,10,vehicle_count,21,1.0781106688969666,52
graph_wavenet,cicv5g,10,vehicle_count,22,1.033440926880157,52
graph_wavenet,cicv5g,10,vehicle_count,23,0.8374462585992664,52
graph_wavenet,cicv5g,10,vehicle_count,24,0.9354661667682546,52
graph_wavenet,cicv5g,10,vehicle_count,25,0.8379657700714022,52
graph_wavenet,cicv5g,10,vehicle_count,26,0.967016791946764,52
graph_wavenet,cicv5g,10,vehicle_count,27,0.9615248104666642,52
graph_wavenet,cicv5g,10,vehicle_count,28,0.9859009642117172,52
graph_wavenet,cicv5g,10,vehicle_count,29,0.8342101635798478,52
graph_wavenet,cicv5g,10,vehicle_count,30,1.622629838272977,52
graph_wavenet,cicv5g,10,vehicle_count,31,1.7003404308186343,52
graph_wavenet,cicv5g,10,vehicle_count,32,1.8759086555006228,52
graph_wavenet,cicv5g,10,vehicle_count,33,1.8745230848738796,52
graph_wavenet,cicv5g,10,vehicle_count,34,1.771155486947951,52
graph_wavenet,cicv5g,10,vehicle_count,35,1.7500200205779963,52
graph_wavenet,cicv5g,10,vehicle_count,36,1.7399645250536262,52
graph_wavenet,cicv5g,10,vehicle_count,37,1.536354481622051,52
graph_wavenet,cicv5g,10,vehicle_count,38,1.4649253582608848,52
graph_wavenet,cicv5g,10,vehicle_count,39,1.4813143612082467,52
graph_wavenet,cicv5g,10,vehicle_count,40,1.5643473962659298,52
graph_wavenet,cicv5g,10,vehicle_count,41,1.6719416261209743,52
graph_wavenet,cicv5g,10,vehicle_count,42,1.7095067643501303,52
graph_wavenet,cicv5g,10,vehicle_count,43,1.8444230185488104,52
graph_wavenet,cicv5g,10,vehicle_count,44,1.6637260603383774,52
graph_wavenet,cicv5g,10,vehicle_count,45,1.4887242671678338,52
graph_wavenet,cicv5g,10,vehicle_count,46,1.5643123819433244,52
graph_wavenet,cicv5g,10,vehicle_count,47,1.5759295086096625,52
graph_wavenet,cicv5g,10,vehicle_count,48,1.3840706985835498,52
graph_wavenet,cicv5g,10,vehicle_count,49,1.4233364788313396,52
graph_wavenet,cicv5g,10,vehicle_count,50,1.525158958518744,52
graph_wavenet,cicv5g,10,vehicle_count,51,1.4571622575020236,52
graph_wavenet,cicv5g,10,vehicle_count,52,1.5220682522266384,52
graph_wavenet,cicv5g,10,vehicle_count,53,1.6324987381202554,52
graph_wavenet,cicv5g,10,vehicle_count,54,1.5196094864077103,52
graph_wavenet,cicv5g,10,vehicle_count,55,1.6366542682944947,52
graph_wavenet,cicv5g,10,vehicle_count,56,1.6393805541571687,52
graph_wavenet,cicv5g,10,vehicle_count,57,1.6091930602099374,52
graph_wavenet,cicv5g,10,vehicle_count,58,1.5260364763159582,52
graph_wavenet,cicv5g,10,vehicle_count,59,1.5534442119984055,52
