domain,sample_index,horizon_s,target,PICP,MPIW,source_file,start,latency_mean_ms,latency_p95_ms,aoi_mean_s,aoi_p95_s,packet_loss_mean,jitter_mean_ms,channel_busy_mean_pct,throughput_mean_bps,rsrp_mean_dbm,sinr_mean_db
cicv5g,58,10,vehicle_count,0.7540983606557377,3.303256990579133,20181024_d10_0900_0930.csv,778,177.26928181066222,228.52967914438503,0.16944344349449128,0.22849732620320856,,,,,,
cicv5g,58,10,flow_proxy,0.7868852459016393,39755.4103232558,20181024_d10_0900_0930.csv,778,177.26928181066222,228.52967914438503,0.16944344349449128,0.22849732620320856,,,,,,
cicv5g,58,30,speed_mean_kmh,0.8688524590163934,10.8477818065524,20181024_d10_0900_0930.csv,778,177.26928181066222,228.52967914438503,0.16944344349449128,0.22849732620320856,,,,,,
cicv5g,58,30,vehicle_count,0.7213114754098361,3.846386517542966,20181024_d10_0900_0930.csv,778,177.26928181066222,228.52967914438503,0.16944344349449128,0.22849732620320856,,,,,,
cicv5g,58,30,flow_proxy,0.7868852459016393,36796.13204107072,20181024_d10_0900_0930.csv,778,177.26928181066222,228.52967914438503,0.16944344349449128,0.22849732620320856,,,,,,
cicv5g,59,5,speed_mean_kmh,0.7704918032786885,9.50457055731247,20181024_d10_0900_0930.csv,779,175.93272350312864,227.2807792207792,0.1679556467968649,0.2272807792207792,,,,,,
cicv5g,59,5,vehicle_count,0.7704918032786885,2.701955848360324,20181024_d10_0900_0930.csv,779,175.93272350312864,227.2807792207792,0.1679556467968649,0.2272807792207792,,,,,,
cicv5g,59,5,flow_proxy,0.8032786885245902,36868.009669506486,20181024_d10_0900_0930.csv,779,175.93272350312864,227.2807792207792,0.1679556467968649,0.2272807792207792,,,,,,
cicv5g,59,10,speed_mean_kmh,0.8032786885245902,10.310569471852808,20181024_d10_0900_0930.csv,779,175.93272350312864,227.2807792207792,0.1679556467968649,0.2272807792207792,,,,,,
cicv5g,59,10,vehicle_count,0.7704918032786885,3.247198661791383,20181024_d10_0900_0930.csv,779,175.93272350312864,227.2807792207792,0.1679556467968649,0.2272807792207792,,,,,,
cicv5g,59,10,flow_proxy,0.8360655737704918,38631.64695082124,20181024_d10_0900_0930.csv,779,175.93272350312864,227.2807792207792,0.1679556467968649,0.2272807792207792,,,,,,
cicv5g,59,30,speed_mean_kmh,0.8688524590163934,10.903538466494133,20181024_d10_0900_0930.csv,779,175.93272350312864,227.2807792207792,0.1679556467968649,0.2272807792207792,,,,,,
cicv5g,59,30,vehicle_count,0.7377049180327869,3.802137880600745,20181024_d10_0900_0930.csv,779,175.93272350312864,227.2807792207792,0.1679556467968649,0.2272807792207792,,,,,,
cicv5g,59,30,flow_proxy,0.8032786885245902,36539.43557474093,20181024_d10_0900_0930.csv,779,175.93272350312864,227.2807792207792,0.1679556467968649,0.2272807792207792,,,,,,
cicv5g,60,5,speed_mean_kmh,0.7213114754098361,9.228698850574776,20181024_d10_0900_0930.csv,780,174.64809554938307,225.71597402597402,0.16649457339314436,0.22571597402597404,,,,,,
cicv5g,60,5,vehicle_count,0.7213114754098361,2.7291959436153106,20181024_d10_0900_0930.csv,780,174.64809554938307,225.71597402597402,0.16649457339314436,0.22571597402597404,,,,,,
cicv5g,60,5,flow_proxy,0.7377049180327869,36546.13531524562,20181024_d10_0900_0930.csv,780,174.64809554938307,225.71597402597402,0.16649457339314436,0.22571597402597404,,,,,,
cicv5g,60,10,speed_mean_kmh,0.819672131147541,10.007072363948103,20181024_d10_0900_0930.csv,780,174.64809554938307,225.71597402597402,0.16649457339314436,0.22571597402597404,,,,,,
cicv5g,60,10,vehicle_count,0.819672131147541,3.277253539521133,20181024_d10_0900_0930.csv,780,174.64809554938307,225.71597402597402,0.16649457339314436,0.22571597402597404,,,,,,
cicv5g,60,10,flow_proxy,0.8524590163934426,38213.01144351829,20181024_d10_0900_0930.csv,780,174.64809554938307,225.71597402597402,0.16649457339314436,0.22571597402597404,,,,,,
cicv5g,60,30,speed_mean_kmh,0.8524590163934426,10.86715936496451,20181024_d10_0900_0930.csv,780,174.64809554938307,225.71597402597402,0.16649457339314436,0.22571597402597404,,,,,,
cicv5g,60,30,vehicle_count,0.7540983606557377,3.8112116279374444,20181024_d10_0900_0930.csv,780,174.64809554938307,225.71597402597402,0.16649457339314436,0.22571597402597404,,,,,,
cicv5g,60,30,flow_proxy,0.819672131147541,36691.69095619505,20181024_d10_0900_0930.csv,780,174.64809554938307,225.71597402597402,0.16649457339314436,0.22571597402597404,,,,,,
cicv5g,61,5,speed_mean_kmh,0.7704918032786885,9.575136277957082,20181024_d10_0900_0930.csv,781,173.47542083847304,220.60753246753245,0.16511729838057526,0.22060753246753245,,,,,,
cicv5g,61,5,vehicle_count,0.7213114754098361,2.688367870101068,20181024_d10_0900_0930.csv,781,173.47542083847304,220.60753246753245,0.16511729838057526,0.22060753246753245,,,,,,
cicv5g,61,5,flow_proxy,0.8360655737704918,36189.51142161465,20181024_d10_0900_0930.csv,781,173.47542083847304,220.60753246753245,0.16511729838057526,0.22060753246753245,,,,,,
