domain,communication_metric,baseline,horizon_s,target,severity,samples,ca_dtnet_MAE,baseline_MAE,ca_dtnet_improvement_pct
cicv5g,aoi_p95_s,persistence,30,speed_mean_kmh,Q1-mild,19,3.6517836831555086,7.755692463570392,52.91479509276647
cicv5g,aoi_p95_s,persistence,30,speed_mean_kmh,Q2-moderate,18,4.39159240439266,7.1456520777322465,38.54175433572807
cicv5g,aoi_p95_s,persistence,30,speed_mean_kmh,Q3-high,21,4.840586238375043,7.522279261798879,35.65000615541538
cicv5g,aoi_p95_s,persistence,30,speed_mean_kmh,Q4-severe,16,3.915532115125282,6.466322392562276,39.44731052114329
cicv5g,aoi_p95_s,persistence,30,vehicle_count,Q1-mild,19,1.9167902655808295,2.414150262228427,20.601865690344955
cicv5g,aoi_p95_s,persistence,30,vehicle_count,Q2-moderate,18,1.9599797761612057,2.6457195950493233,25.918839531573628
cicv5g,aoi_p95_s,persistence,30,vehicle_count,Q3-high,21,1.3843510807355688,2.1951600915042135,36.936212999363704
cicv5g,aoi_p95_s,persistence,30,vehicle_count,Q4-severe,16,1.036995511068302,2.226434504887755,53.42348880534751
see_v2x,latency_mean_ms,impaired_gru,5,flow_proxy,Q1-mild,19,12987.174913716068,14642.99934838513,11.307959491581487
see_v2x,latency_mean_ms,impaired_gru,5,flow_proxy,Q2-moderate,18,12692.421505000482,13736.64466413128,7.601733790615417
see_v2x,latency_mean_ms,impaired_gru,5,flow_proxy,Q3-high,19,13287.287252579035,13481.696770332032,1.4420255926588683
see_v2x,latency_mean_ms,impaired_gru,5,flow_proxy,Q4-severe,18,13506.061297958024,14851.6778013785,9.060366925645758
see_v2x,latency_mean_ms,impaired_gru,5,speed_mean_kmh,Q1-mild,19,3.58393540294191,3.9260379627061717,8.713684435620843
see_v2x,latency_mean_ms,impaired_gru,5,speed_mean_kmh,Q2-moderate,18,3.7123321025604445,3.8746652423463814,4.189604242266679
see_v2x,latency_mean_ms,impaired_gru,5,speed_mean_kmh,Q3-high,19,4.059093671530374,4.164171283576798,2.5233739113591525
see_v2x,latency_mean_ms,impaired_gru,5,speed_mean_kmh,Q4-severe,18,3.6644832470088624,3.9000456564685604,6.039991056643103
see_v2x,latency_mean_ms,impaired_gru,5,vehicle_count,Q1-mild,19,0.9819898046075096,1.0966778205089234,10.45776733247099
see_v2x,latency_mean_ms,impaired_gru,5,vehicle_count,Q2-moderate,18,0.97229450570876,1.0546426369444415,7.808154873526522
see_v2x,latency_mean_ms,impaired_gru,5,vehicle_count,Q3-high,19,1.0160607088533131,1.0345741277997202,1.789472428315338
see_v2x,latency_mean_ms,impaired_gru,5,vehicle_count,Q4-severe,18,0.895158089070153,0.9729337588105635,7.99393260195843
see_v2x,latency_mean_ms,impaired_gru,10,flow_proxy,Q1-mild,19,16300.703048471036,18911.398917571747,13.804879694402574
see_v2x,latency_mean_ms,impaired_gru,10,flow_proxy,Q2-moderate,18,15013.194110715907,16137.07217910945,6.964572358099649
see_v2x,latency_mean_ms,impaired_gru,10,flow_proxy,Q3-high,19,16592.312615420862,15946.991893384436,-4.046661128007035
see_v2x,latency_mean_ms,impaired_gru,10,flow_proxy,Q4-severe,18,15308.200779787083,17380.39966813439,11.922619317813094
see_v2x,latency_mean_ms,impaired_gru,10,speed_mean_kmh,Q1-mild,19,3.968469782190544,4.4292064633474055,10.402239857846505
see_v2x,latency_mean_ms,impaired_gru,10,speed_mean_kmh,Q2-moderate,18,4.212182524605387,4.4207501961864875,4.717924828442617
see_v2x,latency_mean_ms,impaired_gru,10,speed_mean_kmh,Q3-high,19,4.5577031155365475,4.458808240902539,-2.2179665298230833
see_v2x,latency_mean_ms,impaired_gru,10,speed_mean_kmh,Q4-severe,18,3.966051753444048,4.384950374590047,9.553098311399989
see_v2x,latency_mean_ms,impaired_gru,10,vehicle_count,Q1-mild,19,1.3241193503399808,1.4369279923905818,7.850681583414337
see_v2x,latency_mean_ms,impaired_gru,10,vehicle_count,Q2-moderate,18,1.3474479198529132,1.4134399708630927,4.668896585894123
see_v2x,latency_mean_ms,impaired_gru,10,vehicle_count,Q3-high,19,1.3359854122734023,1.3070320877914834,-2.215196132584798
see_v2x,latency_mean_ms,impaired_gru,10,vehicle_count,Q4-severe,18,1.0700708945282296,1.2229152357399455,12.498359288932974
see_v2x,latency_mean_ms,impaired_gru,30,flow_proxy,Q1-mild,19,15122.543666410049,15857.636642783411,4.635577122442322
see_v2x,latency_mean_ms,impaired_gru,30,flow_proxy,Q2-moderate,18,14054.724529133598,14795.541827664,5.0070305444627605
see_v2x,latency_mean_ms,impaired_gru,30,flow_proxy,Q3-high,19,13869.901955743464,15616.5259814705,11.184459512943803
see_v2x,latency_mean_ms,impaired_gru,30,flow_proxy,Q4-severe,18,16006.497679419754,13713.198699455977,-16.723297242481305
see_v2x,latency_mean_ms,impaired_gru,30,speed_mean_kmh,Q1-mild,19,3.938537749109138,4.445337157598507,11.400696716176332
see_v2x,latency_mean_ms,impaired_gru,30,speed_mean_kmh,Q2-moderate,18,3.7774514967025277,4.242496502179967,10.961588398300893
see_v2x,latency_mean_ms,impaired_gru,30,speed_mean_kmh,Q3-high,19,4.4122026024302885,4.910465233990332,10.146953634787295
see_v2x,latency_mean_ms,impaired_gru,30,speed_mean_kmh,Q4-severe,18,4.799785003869778,4.823679382548556,0.4953558629059944
see_v2x,latency_mean_ms,impaired_gru,30,vehicle_count,Q1-mild,19,1.8082974797041083,1.7882370747161562,-1.1217978398617197
see_v2x,latency_mean_ms,impaired_gru,30,vehicle_count,Q2-moderate,18,1.7358491488604466,1.7934760100857206,3.2131380949559403
see_v2x,latency_mean_ms,impaired_gru,30,vehicle_count,Q3-high,19,1.437558584208588,1.5184039810122705,5.324366722046444
see_v2x,latency_mean_ms,impaired_gru,30,vehicle_count,Q4-severe,18,1.3057214168276803,1.2365787237468515,-5.59145092778083
see_v2x,latency_mean_ms,graph_gru,5,flow_proxy,Q1-mild,19,12987.174913716068,14346.91199025845,9.477559195070656
see_v2x,latency_mean_ms,graph_gru,5,flow_proxy,Q2-moderate,18,12692.421505000482,13486.430340062003,5.8874647704388865
see_v2x,latency_mean_ms,graph_gru,5,flow_proxy,Q3-high,19,13287.287252579035,12695.649477436813,-4.6601615474122635
see_v2x,latency_mean_ms,graph_gru,5,flow_proxy,Q4-severe,18,13506.061297958024,13737.018435364376,1.6812755875147682
see_v2x,latency_mean_ms,graph_gru,5,speed_mean_kmh,Q1-mild,19,3.58393540294191,3.8616516138095562,7.19164331539769
see_v2x,latency_mean_ms,graph_gru,5,speed_mean_kmh,Q2-moderate,18,3.7123321025604445,3.878411638999088,4.282153403739497
see_v2x,latency_mean_ms,graph_gru,5,speed_mean_kmh,Q3-high,19,4.059093671530374,4.196386891517404,3.2717007084686376
see_v2x,latency_mean_ms,graph_gru,5,speed_mean_kmh,Q4-severe,18,3.6644832470088624,3.9075372352286246,6.220132348490039
see_v2x,latency_mean_ms,graph_gru,5,vehicle_count,Q1-mild,19,0.9819898046075096,1.079585424383767,9.040101567502669
see_v2x,latency_mean_ms,graph_gru,5,vehicle_count,Q2-moderate,18,0.97229450570876,1.0213684696368208,4.8047266884044255
see_v2x,latency_mean_ms,graph_gru,5,vehicle_count,Q3-high,19,1.0160607088533131,1.002406967708948,-1.3620955807362243
see_v2x,latency_mean_ms,graph_gru,5,vehicle_count,Q4-severe,18,0.895158089070153,0.9829216357554641,8.928844640292445
see_v2x,latency_mean_ms,graph_gru,10,flow_proxy,Q1-mild,19,16300.703048471036,19012.237981184393,14.262050240457869
see_v2x,latency_mean_ms,graph_gru,10,flow_proxy,Q2-moderate,18,15013.194110715907,16946.907975566886,11.410422878543741
see_v2x,latency_mean_ms,graph_gru,10,flow_proxy,Q3-high,19,16592.312615420862,15929.92007279216,-4.158166140203263
see_v2x,latency_mean_ms,graph_gru,10,flow_proxy,Q4-severe,18,15308.200779787083,17881.691611343493,14.391763863785917
see_v2x,latency_mean_ms,graph_gru,10,speed_mean_kmh,Q1-mild,19,3.968469782190544,4.361706101152215,9.015653713032753
see_v2x,latency_mean_ms,graph_gru,10,speed_mean_kmh,Q2-moderate,18,4.212182524605387,4.471290994827771,5.794936405226539
see_v2x,latency_mean_ms,graph_gru,10,speed_mean_kmh,Q3-high,19,4.5577031155365475,4.540106207983181,-0.38758801465186415
see_v2x,latency_mean_ms,graph_gru,10,speed_mean_kmh,Q4-severe,18,3.966051753444048,4.548622274765588,12.80762580073326
see_v2x,latency_mean_ms,graph_gru,10,vehicle_count,Q1-mild,19,1.3241193503399808,1.4503236549186875,8.701802751441855
see_v2x,latency_mean_ms,graph_gru,10,vehicle_count,Q2-moderate,18,1.3474479198529132,1.4303633517368415,5.796808985882222
see_v2x,latency_mean_ms,graph_gru,10,vehicle_count,Q3-high,19,1.3359854122734023,1.2914055851257618,-3.4520391824149703
see_v2x,latency_mean_ms,graph_gru,10,vehicle_count,Q4-severe,18,1.0700708945282296,1.2441828495559915,13.994080829074981
see_v2x,latency_mean_ms,graph_gru,30,flow_proxy,Q1-mild,19,15122.543666410049,16830.79605176977,10.14956381209955
see_v2x,latency_mean_ms,graph_gru,30,flow_proxy,Q2-moderate,18,14054.724529133598,16390.406566065576,14.250299573204666
see_v2x,latency_mean_ms,graph_gru,30,flow_proxy,Q3-high,19,13869.901955743464,15719.388876724228,11.76564137119943
see_v2x,latency_mean_ms,graph_gru,30,flow_proxy,Q4-severe,18,16006.497679419754,14784.88230176541,-8.262597920767
see_v2x,latency_mean_ms,graph_gru,30,speed_mean_kmh,Q1-mild,19,3.938537749109138,4.36435269771697,9.756657564704003
see_v2x,latency_mean_ms,graph_gru,30,speed_mean_kmh,Q2-moderate,18,3.7774514967025277,4.125913261964267,8.44568807661445
see_v2x,latency_mean_ms,graph_gru,30,speed_mean_kmh,Q3-high,19,4.4122026024302885,4.823040994218439,8.518243809845561
see_v2x,latency_mean_ms,graph_gru,30,speed_mean_kmh,Q4-severe,18,4.799785003869778,4.834290518899657,0.7137658529954427
see_v2x,latency_mean_ms,graph_gru,30,vehicle_count,Q1-mild,19,1.8082974797041083,1.7654706671716351,-2.425801407309898
see_v2x,latency_mean_ms,graph_gru,30,vehicle_count,Q2-moderate,18,1.7358491488604466,1.7979895151285403,3.456102797019979
see_v2x,latency_mean_ms,graph_gru,30,vehicle_count,Q3-high,19,1.437558584208588,1.454394228906646,1.1575709149339268
see_v2x,latency_mean_ms,graph_gru,30,vehicle_count,Q4-severe,18,1.3057214168276803,1.329673827253782,1.8013748751777674
see_v2x,latency_mean_ms,persistence,5,flow_proxy,Q1-mild,19,12987.174913716068,16118.567796072668,19.42724019883224
see_v2x,latency_mean_ms,persistence,5,flow_proxy,Q2-moderate,18,12692.421505000482,16344.015310517047,22.342085076025366
see_v2x,latency_mean_ms,persistence,5,flow_proxy,Q3-high,19,13287.287252579035,15626.238062735449,14.968099172459887
see_v2x,latency_mean_ms,persistence,5,flow_proxy,Q4-severe,18,13506.061297958024,16311.03440203223,17.196782466003555
see_v2x,latency_mean_ms,persistence,5,speed_mean_kmh,Q1-mild,19,3.58393540294191,4.524597193798236,20.789956508541234
see_v2x,latency_mean_ms,persistence,5,speed_mean_kmh,Q2-moderate,18,3.7123321025604445,4.636864506816908,19.93874095098926
see_v2x,latency_mean_ms,persistence,5,speed_mean_kmh,Q3-high,19,4.059093671530374,4.623644123936045,12.210075776854321
see_v2x,latency_mean_ms,persistence,5,speed_mean_kmh,Q4-severe,18,3.6644832470088624,4.3265702616697475,15.302814309898327
see_v2x,latency_mean_ms,persistence,5,vehicle_count,Q1-mild,19,0.9819898046075096,1.155306341528457,15.001781708518406
see_v2x,latency_mean_ms,persistence,5,vehicle_count,Q2-moderate,18,0.97229450570876,1.0327869224115362,5.857201984685044
see_v2x,latency_mean_ms,persistence,5,vehicle_count,Q3-high,19,1.0160607088533131,1.0379637997061455,2.1101979325303533
see_v2x,latency_mean_ms,persistence,5,vehicle_count,Q4-severe,18,0.895158089070153,1.0072860059480737,11.131686045733902
see_v2x,latency_mean_ms,persistence,10,flow_proxy,Q1-mild,19,16300.703048471036,21801.436642203127,25.231060154454553
see_v2x,latency_mean_ms,persistence,10,flow_proxy,Q2-moderate,18,15013.194110715907,19922.583106541653,24.64233161718505
see_v2x,latency_mean_ms,persistence,10,flow_proxy,Q3-high,19,16592.312615420862,20293.641695909842,18.238860900126934
see_v2x,latency_mean_ms,persistence,10,flow_proxy,Q4-severe,18,15308.200779787083,20997.020857471798,27.09346300266991
see_v2x,latency_mean_ms,persistence,10,speed_mean_kmh,Q1-mild,19,3.968469782190544,5.194594240357964,23.60385429685729
see_v2x,latency_mean_ms,persistence,10,speed_mean_kmh,Q2-moderate,18,4.212182524605387,5.138544147573062,18.02770579683402
see_v2x,latency_mean_ms,persistence,10,speed_mean_kmh,Q3-high,19,4.5577031155365475,5.348728125148152,14.78903002030583
see_v2x,latency_mean_ms,persistence,10,speed_mean_kmh,Q4-severe,18,3.966051753444048,5.498004810217682,27.86379981225589
see_v2x,latency_mean_ms,persistence,10,vehicle_count,Q1-mild,19,1.3241193503399808,1.6203624376791577,18.282519924075338
see_v2x,latency_mean_ms,persistence,10,vehicle_count,Q2-moderate,18,1.3474479198529132,1.5956284692616034,15.553780383986298
see_v2x,latency_mean_ms,persistence,10,vehicle_count,Q3-high,19,1.3359854122734023,1.4219154914400125,6.043261999717036
see_v2x,latency_mean_ms,persistence,10,vehicle_count,Q4-severe,18,1.0700708945282296,1.340619355006643,20.180855770129266
see_v2x,latency_mean_ms,persistence,30,flow_proxy,Q1-mild,19,15122.543666410049,31108.064762107104,51.38706383035425
see_v2x,latency_mean_ms,persistence,30,flow_proxy,Q2-moderate,18,14054.724529133598,29242.570044021923,51.93745109277079
see_v2x,latency_mean_ms,persistence,30,flow_proxy,Q3-high,19,13869.901955743464,25308.71732107868,45.19713591254874
see_v2x,latency_mean_ms,persistence,30,flow_proxy,Q4-severe,18,16006.497679419754,31048.00595000028,48.44597200476749
see_v2x,latency_mean_ms,persistence,30,speed_mean_kmh,Q1-mild,19,3.938537749109138,7.583341170029603,48.06329208184507
see_v2x,latency_mean_ms,persistence,30,speed_mean_kmh,Q2-moderate,18,3.7774514967025277,7.115130190638666,46.909594059663775
see_v2x,latency_mean_ms,persistence,30,speed_mean_kmh,Q3-high,19,4.4122026024302885,6.89839957538607,36.04019950109401
see_v2x,latency_mean_ms,persistence,30,speed_mean_kmh,Q4-severe,18,4.799785003869778,7.460435784109872,35.6634766877924
see_v2x,latency_mean_ms,persistence,30,vehicle_count,Q1-mild,19,1.8082974797041083,2.5194134063492912,28.225456053798908
see_v2x,latency_mean_ms,persistence,30,vehicle_count,Q2-moderate,18,1.7358491488604466,2.475409947858365,29.876295708116153
see_v2x,latency_mean_ms,persistence,30,vehicle_count,Q3-high,19,1.437558584208588,2.337359882141303,38.49648062149251
see_v2x,latency_mean_ms,persistence,30,vehicle_count,Q4-severe,18,1.3057214168276803,2.14298730528012,39.07003473527312
see_v2x,latency_p95_ms,impaired_gru,5,flow_proxy,S1,46,13234.655381939572,13975.490141448034,5.300957261676203
see_v2x,latency_p95_ms,impaired_gru,5,flow_proxy,S2,16,12488.045367398856,14186.300459300142,11.971092088260127
see_v2x,latency_p95_ms,impaired_gru,5,flow_proxy,S3,12,13515.383180438197,14925.473064949203,9.447538971622272
see_v2x,latency_p95_ms,impaired_gru,5,speed_mean_kmh,S1,46,3.8528539541213904,4.051349939543833,4.899502336123606
see_v2x,latency_p95_ms,impaired_gru,5,speed_mean_kmh,S2,16,3.4360796062682786,3.6995495312194766,7.121675815276442
see_v2x,latency_p95_ms,impaired_gru,5,speed_mean_kmh,S3,12,3.815972759778712,4.008656844959789,4.806699404631618
see_v2x,latency_p95_ms,impaired_gru,5,vehicle_count,S1,46,1.0167815590049374,1.0651432890174939,4.540396588624852
see_v2x,latency_p95_ms,impaired_gru,5,vehicle_count,S2,16,0.8128003375957286,0.9136586946374704,11.038953225073394
see_v2x,latency_p95_ms,impaired_gru,5,vehicle_count,S3,12,0.9833624455014415,1.1145859777041738,11.773298215692337
see_v2x,latency_p95_ms,impaired_gru,10,flow_proxy,S1,46,16701.2073319291,17666.594274433097,5.4644767831712
see_v2x,latency_p95_ms,impaired_gru,10,flow_proxy,S2,16,13413.684892490102,15169.675334879463,11.575662653443041
see_v2x,latency_p95_ms,impaired_gru,10,flow_proxy,S3,12,15656.49250786831,17520.48138971356,10.638913625618486
see_v2x,latency_p95_ms,impaired_gru,10,speed_mean_kmh,S1,46,4.311900660336125,4.559609162429401,5.432669615437552
see_v2x,latency_p95_ms,impaired_gru,10,speed_mean_kmh,S2,16,3.4478148199559246,3.7617525575851847,8.345517999627203
see_v2x,latency_p95_ms,impaired_gru,10,speed_mean_kmh,S3,12,4.641086213912336,4.787068938467599,3.0495220797267573
see_v2x,latency_p95_ms,impaired_gru,10,vehicle_count,S1,46,1.3345703418681736,1.3758636654113316,3.001265625448896
see_v2x,latency_p95_ms,impaired_gru,10,vehicle_count,S2,16,0.9767752256839396,1.0591061723979827,7.773625353374189
see_v2x,latency_p95_ms,impaired_gru,10,vehicle_count,S3,12,1.4198908176363176,1.612850656252079,11.963899860869258
see_v2x,latency_p95_ms,impaired_gru,30,flow_proxy,S1,46,14448.94817492611,15512.848867003275,6.858190273093273
see_v2x,latency_p95_ms,impaired_gru,30,flow_proxy,S2,16,15402.632118740927,13809.731026001475,-11.534627935469018
see_v2x,latency_p95_ms,impaired_gru,30,flow_proxy,S3,12,15072.061385701782,14718.30625423415,-2.403504352721447
see_v2x,latency_p95_ms,impaired_gru,30,speed_mean_kmh,S1,46,4.214241093537794,4.70323494768828,10.39696843873679
see_v2x,latency_p95_ms,impaired_gru,30,speed_mean_kmh,S2,16,4.432552092923071,4.527325609122935,2.093366463405022
see_v2x,latency_p95_ms,impaired_gru,30,speed_mean_kmh,S3,12,4.023199991670247,4.347116168806125,7.4512887121603715
see_v2x,latency_p95_ms,impaired_gru,30,vehicle_count,S1,46,1.628866026003227,1.6374053378510307,0.521514838033896
see_v2x,latency_p95_ms,impaired_gru,30,vehicle_count,S2,16,1.1735840663122512,1.187980761179206,1.211862617327077
see_v2x,latency_p95_ms,impaired_gru,30,vehicle_count,S3,12,1.892862761631921,1.9199022956509761,1.408380725387327
see_v2x,latency_p95_ms,graph_gru,5,flow_proxy,S1,46,13234.655381939572,13465.110869546135,1.7115008546094495
see_v2x,latency_p95_ms,graph_gru,5,flow_proxy,S2,16,12488.045367398856,13239.333998525331,5.674670880042687
see_v2x,latency_p95_ms,graph_gru,5,flow_proxy,S3,12,13515.383180438197,14383.858489029773,6.037846585138042
see_v2x,latency_p95_ms,graph_gru,5,speed_mean_kmh,S1,46,3.8528539541213904,4.043353230406199,4.711418096769369
see_v2x,latency_p95_ms,graph_gru,5,speed_mean_kmh,S2,16,3.4360796062682786,3.687642176253554,6.821772755584221
see_v2x,latency_p95_ms,graph_gru,5,speed_mean_kmh,S3,12,3.815972759778712,4.021107326547424,5.101444691721256
see_v2x,latency_p95_ms,graph_gru,5,vehicle_count,S1,46,1.0167815590049374,1.046000057048201,2.793355274413886
see_v2x,latency_p95_ms,graph_gru,5,vehicle_count,S2,16,0.8128003375957286,0.9201910504598909,11.670479912127256
see_v2x,latency_p95_ms,graph_gru,5,vehicle_count,S3,12,0.9833624455014415,1.0663348262705998,7.7810813214492764
see_v2x,latency_p95_ms,graph_gru,10,flow_proxy,S1,46,16701.2073319291,17787.64482763699,6.107820941079611
see_v2x,latency_p95_ms,graph_gru,10,flow_proxy,S2,16,13413.684892490102,16171.763539285417,17.054903382018413
see_v2x,latency_p95_ms,graph_gru,10,flow_proxy,S3,12,15656.49250786831,17819.65974083942,12.139217383664791
see_v2x,latency_p95_ms,graph_gru,10,speed_mean_kmh,S1,46,4.311900660336125,4.549297616806968,5.218321067233977
see_v2x,latency_p95_ms,graph_gru,10,speed_mean_kmh,S2,16,3.4478148199559246,3.965410178946396,13.05275707499999
see_v2x,latency_p95_ms,graph_gru,10,speed_mean_kmh,S3,12,4.641086213912336,4.898218290832513,5.249502188917828
see_v2x,latency_p95_ms,graph_gru,10,vehicle_count,S1,46,1.3345703418681736,1.3811178110696283,3.3702750403586332
see_v2x,latency_p95_ms,graph_gru,10,vehicle_count,S2,16,0.9767752256839396,1.1248914512373949,13.167157068694038
see_v2x,latency_p95_ms,graph_gru,10,vehicle_count,S3,12,1.4198908176363176,1.558750387926194,8.908390366707783
see_v2x,latency_p95_ms,graph_gru,30,flow_proxy,S1,46,14448.94817492611,15991.581717848103,9.64653509664591
see_v2x,latency_p95_ms,graph_gru,30,flow_proxy,S2,16,15402.632118740927,14985.101177953873,-2.7863071181731347
see_v2x,latency_p95_ms,graph_gru,30,flow_proxy,S3,12,15072.061385701782,17019.527949505744,11.44254158858368
see_v2x,latency_p95_ms,graph_gru,30,speed_mean_kmh,S1,46,4.214241093537794,4.609522299571624,8.575318210588385
see_v2x,latency_p95_ms,graph_gru,30,speed_mean_kmh,S2,16,4.432552092923071,4.49966204808468,1.4914443417151801
see_v2x,latency_p95_ms,graph_gru,30,speed_mean_kmh,S3,12,4.023199991670247,4.3176274710561495,6.819195974588372
see_v2x,latency_p95_ms,graph_gru,30,vehicle_count,S1,46,1.628866026003227,1.6250170227599796,-0.23685925535870678
see_v2x,latency_p95_ms,graph_gru,30,vehicle_count,S2,16,1.1735840663122512,1.284801983295254,8.65642469138389
see_v2x,latency_p95_ms,graph_gru,30,vehicle_count,S3,12,1.892862761631921,1.8473132007238349,-2.4657194374871767
see_v2x,latency_p95_ms,persistence,5,flow_proxy,S1,46,13234.655381939572,15922.060163732995,16.878499102227114
see_v2x,latency_p95_ms,persistence,5,flow_proxy,S2,16,12488.045367398856,16010.394539968842,22.000389582995503
see_v2x,latency_p95_ms,persistence,5,flow_proxy,S3,12,13515.383180438197,16863.427164335164,19.853876387451265
see_v2x,latency_p95_ms,persistence,5,speed_mean_kmh,S1,46,3.8528539541213904,4.555292772064126,15.42027815881555
see_v2x,latency_p95_ms,persistence,5,speed_mean_kmh,S2,16,3.4360796062682786,4.280462836602021,19.726446895901535
see_v2x,latency_p95_ms,persistence,5,speed_mean_kmh,S3,12,3.815972759778712,4.760628164094084,19.84308309260329
see_v2x,latency_p95_ms,persistence,5,vehicle_count,S1,46,1.0167815590049374,1.0848182876264645,6.271716541875125
see_v2x,latency_p95_ms,persistence,5,vehicle_count,S2,16,0.8128003375957286,0.9293033060187891,12.536592349865778
see_v2x,latency_p95_ms,persistence,5,vehicle_count,S3,12,0.9833624455014415,1.1352459389010365,13.378906442839488
see_v2x,latency_p95_ms,persistence,10,flow_proxy,S1,46,16701.2073319291,21022.79345190526,20.556669264057515
see_v2x,latency_p95_ms,persistence,10,flow_proxy,S2,16,13413.684892490102,20086.874901031515,33.22164369229682
see_v2x,latency_p95_ms,persistence,10,flow_proxy,S3,12,15656.49250786831,20660.07188102019,24.218596149929674
see_v2x,latency_p95_ms,persistence,10,speed_mean_kmh,S1,46,4.311900660336125,5.359434859325748,19.545609276550636
see_v2x,latency_p95_ms,persistence,10,speed_mean_kmh,S2,16,3.4478148199559246,5.276568783001754,34.65801422832357
see_v2x,latency_p95_ms,persistence,10,speed_mean_kmh,S3,12,4.641086213912336,5.068491843986432,8.43259972368182
see_v2x,latency_p95_ms,persistence,10,vehicle_count,S1,46,1.3345703418681736,1.5342124569326414,13.012677146576271
see_v2x,latency_p95_ms,persistence,10,vehicle_count,S2,16,0.9767752256839396,1.2254098687306447,20.289916652561693
see_v2x,latency_p95_ms,persistence,10,vehicle_count,S3,12,1.4198908176363176,1.7062842142917358,16.78462430690864
see_v2x,latency_p95_ms,persistence,30,flow_proxy,S1,46,14448.94817492611,28340.36017175606,49.0163565764037
see_v2x,latency_p95_ms,persistence,30,flow_proxy,S2,16,15402.632118740927,31229.62317085843,50.67941731324256
see_v2x,latency_p95_ms,persistence,30,flow_proxy,S3,12,15072.061385701782,29484.890736534657,48.882084996058964
see_v2x,latency_p95_ms,persistence,30,speed_mean_kmh,S1,46,4.214241093537794,7.186270227126319,41.35704663921732
see_v2x,latency_p95_ms,persistence,30,speed_mean_kmh,S2,16,4.432552092923071,7.532352725364687,41.15315282418908
see_v2x,latency_p95_ms,persistence,30,speed_mean_kmh,S3,12,4.023199991670247,7.202265637893819,44.13979991356242
see_v2x,latency_p95_ms,persistence,30,vehicle_count,S1,46,1.628866026003227,2.415894613900118,32.57710746615038
see_v2x,latency_p95_ms,persistence,30,vehicle_count,S2,16,1.1735840663122512,2.1557377663293265,45.55998001247784
see_v2x,latency_p95_ms,persistence,30,vehicle_count,S3,12,1.892862761631921,2.482240544761615,23.743781882827857
see_v2x,aoi_mean_s,impaired_gru,5,flow_proxy,Q1-mild,19,11456.829050671498,12354.430456716886,7.265421171695135
see_v2x,aoi_mean_s,impaired_gru,5,flow_proxy,Q2-moderate,18,13236.094094377764,14902.016868024288,11.179176539653682
see_v2x,aoi_mean_s,impaired_gru,5,flow_proxy,Q3-high,19,14929.004117977147,15387.19996799168,2.9777727654633135
see_v2x,aoi_mean_s,impaired_gru,5,flow_proxy,Q4-severe,18,12844.830428318664,14090.652718939007,8.841480344945056
see_v2x,aoi_mean_s,impaired_gru,5,speed_mean_kmh,Q1-mild,19,3.2827614869994637,3.3862236156096004,3.055383815400292
see_v2x,aoi_mean_s,impaired_gru,5,speed_mean_kmh,Q2-moderate,18,3.613212833366079,3.9700749758895313,8.98880106274602
see_v2x,aoi_mean_s,impaired_gru,5,speed_mean_kmh,Q3-high,19,4.772701909687409,4.9209816216660185,3.0132140917666703
see_v2x,aoi_mean_s,impaired_gru,5,speed_mean_kmh,Q4-severe,18,3.3282551760878314,3.5755845990998356,6.917174393875417
see_v2x,aoi_mean_s,impaired_gru,5,vehicle_count,Q1-mild,19,0.8426395009815542,0.9459632047689114,10.922592144621404
see_v2x,aoi_mean_s,impaired_gru,5,vehicle_count,Q2-moderate,18,1.0351537130843096,1.1554232639668884,10.409133483148574
see_v2x,aoi_mean_s,impaired_gru,5,vehicle_count,Q3-high,19,1.1244201576796164,1.1446147802840523,1.7643160629982995
see_v2x,aoi_mean_s,impaired_gru,5,vehicle_count,Q4-severe,18,0.8650114506497918,0.9150867596691123,5.472192438912363
see_v2x,aoi_mean_s,impaired_gru,10,flow_proxy,Q1-mild,19,14766.701123301298,15831.98638397413,6.728689848738691
see_v2x,aoi_mean_s,impaired_gru,10,flow_proxy,Q2-moderate,18,15718.50325864361,18293.519793549345,14.076113093404413
see_v2x,aoi_mean_s,impaired_gru,10,flow_proxy,Q3-high,19,18389.10724945168,17864.316146243782,-2.937650111605027
see_v2x,aoi_mean_s,impaired_gru,10,flow_proxy,Q4-severe,18,14325.499328061573,16450.60079447379,12.91807814778902
see_v2x,aoi_mean_s,impaired_gru,10,speed_mean_kmh,Q1-mild,19,3.631561531747897,3.793928387835828,4.279649984447524
see_v2x,aoi_mean_s,impaired_gru,10,speed_mean_kmh,Q2-moderate,18,4.2535176418063765,4.687309710254776,9.25460646592009
see_v2x,aoi_mean_s,impaired_gru,10,speed_mean_kmh,Q3-high,19,5.220037441852784,5.278129957660195,1.100626853892417
see_v2x,aoi_mean_s,impaired_gru,10,speed_mean_kmh,Q4-severe,18,3.581211333932047,3.9241225725397877,8.738545532025663
see_v2x,aoi_mean_s,impaired_gru,10,vehicle_count,Q1-mild,19,1.228588967194362,1.26377309644688,2.784054279445692
see_v2x,aoi_mean_s,impaired_gru,10,vehicle_count,Q2-moderate,18,1.3852325806831556,1.5440331940643008,10.284792643263135
see_v2x,aoi_mean_s,impaired_gru,10,vehicle_count,Q3-high,19,1.5011297607440002,1.474079191688378,-1.835082472138476
