domain,communication_metric,model,horizon_s,target,severity,samples,communication_mean,MAE,MAE_CI_lower,MAE_CI_upper,RMSE,RMSE_CI_lower,RMSE_CI_upper
see_v2x,jitter_mean_ms,ca_dtnet,30,vehicle_count,Q3-high,19,39.32691729165085,1.2760740249796694,1.084333859930935,1.4700899338880955,2.2348317252804533,1.8926946566409506,2.597116524473795
see_v2x,jitter_mean_ms,ca_dtnet,30,vehicle_count,Q4-severe,18,42.6807827080327,1.9197950469061307,1.8740046440938096,1.9674084885393526,3.3562773758408877,3.280060524086178,3.435533027987231
see_v2x,jitter_mean_ms,graph_gru,5,flow_proxy,Q1-mild,19,36.268986462684495,13952.914114908808,12777.131476528219,15166.158736971936,23941.615415293527,22066.332906519172,25817.289720491415
see_v2x,jitter_mean_ms,graph_gru,5,flow_proxy,Q2-moderate,18,38.486819360269365,13108.38602888774,11388.819164792054,14691.874531082101,21358.32641743278,18984.856773587322,23798.988498709692
see_v2x,jitter_mean_ms,graph_gru,5,flow_proxy,Q3-high,19,39.32691729165085,12521.275774249289,11195.338716157321,13935.55573369929,20681.40190585891,18632.23920243845,22769.422557433845
see_v2x,jitter_mean_ms,graph_gru,5,flow_proxy,Q4-severe,18,42.6807827080327,14715.010523883426,14151.281526696435,15262.936011544745,23424.515941839956,22576.893057966863,24229.8754515228
see_v2x,jitter_mean_ms,graph_gru,5,speed_mean_kmh,Q1-mild,19,36.268986462684495,4.501759018697971,3.9862621848642226,5.050898636407194,7.903205430490424,6.8691020345869225,9.040277129205188
see_v2x,jitter_mean_ms,graph_gru,5,speed_mean_kmh,Q2-moderate,18,38.486819360269365,3.823010664562732,3.393881175182094,4.3574603334256405,6.653241004038175,5.670730539077853,7.723212906325128
see_v2x,jitter_mean_ms,graph_gru,5,speed_mean_kmh,Q3-high,19,39.32691729165085,3.4522066657277555,3.1878106471355854,3.722954811863516,6.07997455365642,5.4866562572105835,6.78361897957867
see_v2x,jitter_mean_ms,graph_gru,5,speed_mean_kmh,Q4-severe,18,42.6807827080327,4.072792853949618,3.7806832327217923,4.401945556086996,7.540273061916212,6.628508585383782,8.524765001292756
see_v2x,jitter_mean_ms,graph_gru,5,vehicle_count,Q1-mild,19,36.268986462684495,1.0498045620693919,0.9783664327482311,1.1078655769701782,1.8630859152771946,1.7157530374364722,1.989208814045624
see_v2x,jitter_mean_ms,graph_gru,5,vehicle_count,Q2-moderate,18,38.486819360269365,0.9222910689545615,0.8582047867792962,0.9883034340780755,1.5252447167223766,1.4096229337012194,1.652627333946004
see_v2x,jitter_mean_ms,graph_gru,5,vehicle_count,Q3-high,19,39.32691729165085,0.9772186275893353,0.9063548959673117,1.0488371983585523,1.6024306714839927,1.4740228591965983,1.7444486306616154
see_v2x,jitter_mean_ms,graph_gru,5,vehicle_count,Q4-severe,18,42.6807827080327,1.1400220834513772,1.088035503469843,1.1978397106707506,1.778677226694944,1.7016644251419712,1.849757107664601
see_v2x,jitter_mean_ms,graph_gru,10,flow_proxy,Q1-mild,19,36.268986462684495,18154.80880749774,17332.951753914098,18992.888519015294,29992.143026326703,28448.20936477386,31416.397920739953
see_v2x,jitter_mean_ms,graph_gru,10,flow_proxy,Q2-moderate,18,38.486819360269365,17586.729508719676,15572.121349243323,19420.054318152397,28565.192662103407,25919.83270616387,31273.394322159118
see_v2x,jitter_mean_ms,graph_gru,10,flow_proxy,Q3-high,19,39.32691729165085,16178.898471474411,14186.029814376594,18126.7143297378,26360.581561207375,23844.98252293046,29016.136533337438
see_v2x,jitter_mean_ms,graph_gru,10,flow_proxy,Q4-severe,18,42.6807827080327,17884.123674028688,17115.554770617768,18631.598341697245,28765.108370522295,27305.956350294568,30250.286065613524
see_v2x,jitter_mean_ms,graph_gru,10,speed_mean_kmh,Q1-mild,19,36.268986462684495,5.0691430199821905,4.508149316931907,5.627700512802724,8.590248625626456,7.607952162696739,9.620844696148598
see_v2x,jitter_mean_ms,graph_gru,10,speed_mean_kmh,Q2-moderate,18,38.486819360269365,4.12281880407719,3.8009108261671427,4.486844752810335,6.500190167794996,5.953894643716284,7.1498786465715005
see_v2x,jitter_mean_ms,graph_gru,10,speed_mean_kmh,Q3-high,19,39.32691729165085,4.0861783541545424,3.71964940517236,4.496891940438509,6.887520983726463,6.105358344550503,7.860805158129963
see_v2x,jitter_mean_ms,graph_gru,10,speed_mean_kmh,Q4-severe,18,42.6807827080327,4.629501563570313,4.257282811065214,4.978123419915187,7.872784513886166,7.035407191033205,8.756035765892387
see_v2x,jitter_mean_ms,graph_gru,10,vehicle_count,Q1-mild,19,36.268986462684495,1.361976245229396,1.2817807679496482,1.4441694884534324,2.3525585258978117,2.1794110091837884,2.5198499229008258
see_v2x,jitter_mean_ms,graph_gru,10,vehicle_count,Q2-moderate,18,38.486819360269365,1.2755249639216433,1.1715405886998616,1.3782494194402903,2.0856558224704975,1.9022275490138487,2.2863883425563
see_v2x,jitter_mean_ms,graph_gru,10,vehicle_count,Q3-high,19,39.32691729165085,1.2526413106960252,1.1719080233180588,1.3304286185551433,2.1236591284704547,1.997477092198946,2.2499323263358164
see_v2x,jitter_mean_ms,graph_gru,10,vehicle_count,Q4-severe,18,42.6807827080327,1.533194681719053,1.470477793735342,1.599230960141333,2.4605893463763104,2.3607934707776264,2.5560602479130305
see_v2x,jitter_mean_ms,graph_gru,30,flow_proxy,Q1-mild,19,36.268986462684495,15559.203106110688,14779.768734482463,16427.75945089195,24880.60916773404,23651.99268163418,26208.732129308562
see_v2x,jitter_mean_ms,graph_gru,30,flow_proxy,Q2-moderate,18,38.486819360269365,15946.378332978835,15204.706328566795,16655.263240530196,26151.19071257575,24749.066348255965,27581.717699162557
see_v2x,jitter_mean_ms,graph_gru,30,flow_proxy,Q3-high,19,39.32691729165085,15724.278819782654,14950.821774164293,16504.34813249273,26012.413579558615,24655.374645724314,27607.690862924723
see_v2x,jitter_mean_ms,graph_gru,30,flow_proxy,Q4-severe,18,42.6807827080327,16565.985926486173,15809.352818134928,17354.83378854155,26044.84872021863,24521.72531781064,27690.909851186676
see_v2x,jitter_mean_ms,graph_gru,30,speed_mean_kmh,Q1-mild,19,36.268986462684495,5.0731771399100705,4.712210518377104,5.43934167025188,8.775377298390419,8.044271529804352,9.590408237610793
see_v2x,jitter_mean_ms,graph_gru,30,speed_mean_kmh,Q2-moderate,18,38.486819360269365,4.589582244199199,4.280352155651914,4.927204907159111,7.600385780200197,6.808268617355066,8.538323963277207
see_v2x,jitter_mean_ms,graph_gru,30,speed_mean_kmh,Q3-high,19,39.32691729165085,4.480504919444534,4.154383229758524,4.809176925477846,7.307098587613939,6.692009129190298,8.056395545543495
see_v2x,jitter_mean_ms,graph_gru,30,speed_mean_kmh,Q4-severe,18,42.6807827080327,3.98398381550002,3.8540737118496273,4.134904784559206,6.116804881887194,5.8576323936423575,6.381484285890088
see_v2x,jitter_mean_ms,graph_gru,30,vehicle_count,Q1-mild,19,36.268986462684495,1.4749414938403191,1.3894089488618573,1.5607091795860413,2.4943971017571194,2.34961751836862,2.6304859450981337
see_v2x,jitter_mean_ms,graph_gru,30,vehicle_count,Q2-moderate,18,38.486819360269365,1.5533267057850018,1.415122333376895,1.6992941846790939,2.612848993494289,2.383781066452234,2.8776274772245922
see_v2x,jitter_mean_ms,graph_gru,30,vehicle_count,Q3-high,19,39.32691729165085,1.4149341308992447,1.2779095036561225,1.559378118849207,2.3149513152019914,2.076569101580348,2.5644191234681197
see_v2x,jitter_mean_ms,graph_gru,30,vehicle_count,Q4-severe,18,42.6807827080327,1.9226586452326333,1.8206079152356827,2.0240978017378968,3.178735936105406,3.00139446531498,3.3577880794666948
see_v2x,jitter_mean_ms,historical_average,5,flow_proxy,Q1-mild,19,36.268986462684495,17942.261940183816,16867.17508889538,19048.609478422208,30002.784791256963,28606.162997776995,31649.523277693293
see_v2x,jitter_mean_ms,historical_average,5,flow_proxy,Q2-moderate,18,38.486819360269365,18791.123795579857,17911.46551933647,19717.163869138203,30954.855152772856,29560.805656247496,32505.61050211416
see_v2x,jitter_mean_ms,historical_average,5,flow_proxy,Q3-high,19,39.32691729165085,18213.210657220843,17570.727634901366,18867.558368100363,29708.413633767894,28197.52946905744,31138.780754314983
see_v2x,jitter_mean_ms,historical_average,5,flow_proxy,Q4-severe,18,42.6807827080327,20210.089645408392,19422.19852775296,20982.115580942274,32577.821545070696,31141.119509895812,33858.23407059169
see_v2x,jitter_mean_ms,historical_average,5,speed_mean_kmh,Q1-mild,19,36.268986462684495,5.758261172698171,5.429179357445846,6.143513627686729,8.882408000882892,8.262554957699633,9.658988966070012
see_v2x,jitter_mean_ms,historical_average,5,speed_mean_kmh,Q2-moderate,18,38.486819360269365,5.729034533429312,5.426465099006012,6.0998026865831205,8.914143122377643,8.114307335118943,9.732339773853642
see_v2x,jitter_mean_ms,historical_average,5,speed_mean_kmh,Q3-high,19,39.32691729165085,5.35182358320201,5.143066569909216,5.549667384809552,8.239464644964428,7.820196843401758,8.708986636763974
see_v2x,jitter_mean_ms,historical_average,5,speed_mean_kmh,Q4-severe,18,42.6807827080327,5.538521354388107,5.084220579529908,6.025980525487952,9.084863003782788,8.141678600666953,10.16091444454896
see_v2x,jitter_mean_ms,historical_average,5,vehicle_count,Q1-mild,19,36.268986462684495,1.8912539825348822,1.6451943456410771,2.1294478946992097,3.7208647275369073,3.179886583427397,4.23515982501191
see_v2x,jitter_mean_ms,historical_average,5,vehicle_count,Q2-moderate,18,38.486819360269365,1.823733593658994,1.6338142573284224,2.0113380666600404,3.252733605986822,2.9180652487689764,3.6202839835875764
see_v2x,jitter_mean_ms,historical_average,5,vehicle_count,Q3-high,19,39.32691729165085,1.6372666717213862,1.4687617915443794,1.8193589193716762,2.895619122944006,2.569491893349196,3.2534374594134996
see_v2x,jitter_mean_ms,historical_average,5,vehicle_count,Q4-severe,18,42.6807827080327,2.1534060419549745,2.1061242895828456,2.2023922569694516,3.6709795795075877,3.565149307003137,3.7900724218264497
see_v2x,jitter_mean_ms,historical_average,10,flow_proxy,Q1-mild,19,36.268986462684495,19053.06796674986,18188.75041029502,19981.483783229673,32309.64897577475,31160.479752191488,33481.54241253293
see_v2x,jitter_mean_ms,historical_average,10,flow_proxy,Q2-moderate,18,38.486819360269365,19069.731114539212,18144.634417514982,20009.47746662072,31191.51503644597,29518.31672347258,32907.869871131785
see_v2x,jitter_mean_ms,historical_average,10,flow_proxy,Q3-high,19,39.32691729165085,19417.786968183715,18570.884259254006,20296.044539913797,30944.291437481057,29369.34239161561,32582.095181316563
see_v2x,jitter_mean_ms,historical_average,10,flow_proxy,Q4-severe,18,42.6807827080327,18989.448328047176,18219.864646578175,19772.254359564464,30668.923031092698,29607.581852555526,31672.05042869186
see_v2x,jitter_mean_ms,historical_average,10,speed_mean_kmh,Q1-mild,19,36.268986462684495,5.713432266200645,5.228581443012727,6.268640009606111,9.040397225825938,8.179517912027364,10.049140707279896
see_v2x,jitter_mean_ms,historical_average,10,speed_mean_kmh,Q2-moderate,18,38.486819360269365,5.476061091092095,5.241602747966744,5.72856945048849,8.167640024854794,7.754954920257382,8.574266099173173
see_v2x,jitter_mean_ms,historical_average,10,speed_mean_kmh,Q3-high,19,39.32691729165085,5.469526388066159,5.2806468945762575,5.696876534524239,8.540059675400771,7.96783251123255,9.256290470980556
see_v2x,jitter_mean_ms,historical_average,10,speed_mean_kmh,Q4-severe,18,42.6807827080327,5.621220047466721,5.2003737052846954,6.056867578776948,9.119274437765654,8.25981820342255,10.023990556718834
see_v2x,jitter_mean_ms,historical_average,10,vehicle_count,Q1-mild,19,36.268986462684495,1.9502758415523447,1.7084246291359697,2.1760881024787535,3.7185447595938856,3.203276020429259,4.234307301615291
see_v2x,jitter_mean_ms,historical_average,10,vehicle_count,Q2-moderate,18,38.486819360269365,1.7271422361806457,1.5066509777113493,1.9378748471409046,3.0321454758088047,2.677536323059618,3.435875002492038
see_v2x,jitter_mean_ms,historical_average,10,vehicle_count,Q3-high,19,39.32691729165085,1.6055891256181913,1.417262249374518,1.8057502881374978,2.761774070079057,2.440730350984249,3.11129205196529
see_v2x,jitter_mean_ms,historical_average,10,vehicle_count,Q4-severe,18,42.6807827080327,2.159273302267393,2.105169364669135,2.2086577672642935,3.6200603361134713,3.5422848712827126,3.7043880395577338
see_v2x,jitter_mean_ms,historical_average,30,flow_proxy,Q1-mild,19,36.268986462684495,20051.759375417732,19297.755057961993,20884.886922571615,31747.597779749634,30529.689742566436,32951.8566244863
see_v2x,jitter_mean_ms,historical_average,30,flow_proxy,Q2-moderate,18,38.486819360269365,19548.7570165006,18670.179507551,20426.27948713396,32327.361153576247,31083.050079721463,33608.8317595901
see_v2x,jitter_mean_ms,historical_average,30,flow_proxy,Q3-high,19,39.32691729165085,19481.88318691871,18614.376479319813,20353.586803060964,32102.120029210364,30990.225048157015,33324.250602613865
see_v2x,jitter_mean_ms,historical_average,30,flow_proxy,Q4-severe,18,42.6807827080327,18291.85926867652,17677.361816105196,18891.513010215876,29987.601492888978,29063.51871884732,30960.353248456486
see_v2x,jitter_mean_ms,historical_average,30,speed_mean_kmh,Q1-mild,19,36.268986462684495,5.864488760197397,5.583413247978001,6.214572939488995,9.28714379683984,8.62891453750236,10.06305159361454
see_v2x,jitter_mean_ms,historical_average,30,speed_mean_kmh,Q2-moderate,18,38.486819360269365,5.716813795354102,5.429249700584112,6.016020729093044,8.867803217114206,8.220727554919838,9.689148045696665
see_v2x,jitter_mean_ms,historical_average,30,speed_mean_kmh,Q3-high,19,39.32691729165085,5.70962116505977,5.389159609531935,6.0483828878404475,8.674536187128666,8.10957592459035,9.336503835159965
see_v2x,jitter_mean_ms,historical_average,30,speed_mean_kmh,Q4-severe,18,42.6807827080327,5.33444015903458,5.1334121023367585,5.551618077314505,7.801883170661709,7.467923413997931,8.104180572920331
see_v2x,jitter_mean_ms,historical_average,30,vehicle_count,Q1-mild,19,36.268986462684495,1.99758955262283,1.885924732252313,2.1135936589403563,3.388862270685007,3.273061267050467,3.4987279123849757
see_v2x,jitter_mean_ms,historical_average,30,vehicle_count,Q2-moderate,18,38.486819360269365,1.6809863061048491,1.4910438880293406,1.8493892186956082,3.075498745438743,2.751021285347059,3.4185178693390936
see_v2x,jitter_mean_ms,historical_average,30,vehicle_count,Q3-high,19,39.32691729165085,1.6863525418380925,1.5339624375224603,1.8426597180895128,2.9519876193780434,2.6645404521526688,3.2500823180539298
see_v2x,jitter_mean_ms,historical_average,30,vehicle_count,Q4-severe,18,42.6807827080327,2.010457767978493,1.9047632559950873,2.120948808880726,3.6792571635227236,3.56244658090858,3.790267467595378
see_v2x,jitter_mean_ms,impaired_gru,5,flow_proxy,Q1-mild,19,36.268986462684495,15040.00932576446,13931.722634145031,16222.30041535959,24799.942452673164,23035.21583201076,26587.179827875654
see_v2x,jitter_mean_ms,impaired_gru,5,flow_proxy,Q2-moderate,18,38.486819360269365,13905.167360297966,12362.540186284214,15450.807719301665,22548.888882265877,20200.913254291205,24929.710928160028
see_v2x,jitter_mean_ms,impaired_gru,5,flow_proxy,Q3-high,19,39.32691729165085,12820.500056379466,11613.653428525262,14176.219209999346,21518.80593368906,19675.530940307173,23460.244984758676
see_v2x,jitter_mean_ms,impaired_gru,5,flow_proxy,Q4-severe,18,42.6807827080327,14962.018882705785,14304.891954757994,15653.461157971517,24532.998439760457,23230.688224720783,25711.44318797055
see_v2x,jitter_mean_ms,impaired_gru,5,speed_mean_kmh,Q1-mild,19,36.268986462684495,4.514670031152318,4.0143264686352245,5.070289901573586,8.127589548159708,7.063706021698714,9.300209585419966
see_v2x,jitter_mean_ms,impaired_gru,5,speed_mean_kmh,Q2-moderate,18,38.486819360269365,3.8744324911520533,3.420197485852634,4.432873210622977,6.9914488416696505,5.938779309454976,8.106829804434032
see_v2x,jitter_mean_ms,impaired_gru,5,speed_mean_kmh,Q3-high,19,39.32691729165085,3.3934332569906025,3.0872841643897893,3.7015856478452784,6.130314849675424,5.476054518935555,6.887068901727465
see_v2x,jitter_mean_ms,impaired_gru,5,speed_mean_kmh,Q4-severe,18,42.6807827080327,4.0925013634773855,3.731960247259888,4.474181384947238,7.729685929498229,6.734131511119781,8.809931984049626
see_v2x,jitter_mean_ms,impaired_gru,5,vehicle_count,Q1-mild,19,36.268986462684495,1.0772084298111004,0.9904154167634504,1.1516373377910039,2.006747556277194,1.8029714306267863,2.1926779380817676
see_v2x,jitter_mean_ms,impaired_gru,5,vehicle_count,Q2-moderate,18,38.486819360269365,0.9525195426250678,0.8533441370529842,1.04450673196543,1.6065608613794733,1.4471280734416225,1.7797807753661035
see_v2x,jitter_mean_ms,impaired_gru,5,vehicle_count,Q3-high,19,39.32691729165085,0.9608546265932791,0.8857196894943932,1.0365229269209093,1.5890524167782119,1.453990278749767,1.728187177108256
see_v2x,jitter_mean_ms,impaired_gru,5,vehicle_count,Q4-severe,18,42.6807827080327,1.1734229056955494,1.1337123917037524,1.2156098105946551,1.8421187681641895,1.779847636946684,1.9005143924367789
see_v2x,jitter_mean_ms,impaired_gru,10,flow_proxy,Q1-mild,19,36.268986462684495,17870.064667687042,16853.622052200288,18911.81885254694,30376.37814941172,28775.042477946914,31950.782719215775
see_v2x,jitter_mean_ms,impaired_gru,10,flow_proxy,Q2-moderate,18,38.486819360269365,16843.650660721512,14732.88906790051,18924.469917598035,27200.637382768677,24323.10083620173,30254.606953767685
see_v2x,jitter_mean_ms,impaired_gru,10,flow_proxy,Q3-high,19,39.32691729165085,16101.526549242539,14310.326396672437,17868.696655261578,25898.35736473053,23261.747377945343,28635.375886166137
see_v2x,jitter_mean_ms,impaired_gru,10,flow_proxy,Q4-severe,18,42.6807827080327,17609.887424661527,16891.178421783425,18263.220950891417,28559.887433222168,27693.92734520344,29515.20824837264
see_v2x,jitter_mean_ms,impaired_gru,10,speed_mean_kmh,Q1-mild,19,36.268986462684495,5.0143775841726725,4.401258404593706,5.630768595350877,8.93366788929601,7.864911738072063,10.0261214467108
see_v2x,jitter_mean_ms,impaired_gru,10,speed_mean_kmh,Q2-moderate,18,38.486819360269365,4.100477572356881,3.715813068525714,4.524882956995811,6.715079022681603,6.121209602847389,7.405269115023264
see_v2x,jitter_mean_ms,impaired_gru,10,speed_mean_kmh,Q3-high,19,39.32691729165085,3.9600577456840247,3.563442687452708,4.418454654509333,6.801510559631693,5.925509690416245,7.859026258320421
see_v2x,jitter_mean_ms,impaired_gru,10,speed_mean_kmh,Q4-severe,18,42.6807827080327,4.614001226945861,4.191184436188381,5.013584129908774,8.291098468852159,7.437037245766829,9.25090277548879
see_v2x,jitter_mean_ms,impaired_gru,10,vehicle_count,Q1-mild,19,36.268986462684495,1.3739560499009864,1.2670602162934061,1.4844085097514745,2.47382075747865,2.2456289917470698,2.697111929169102
see_v2x,jitter_mean_ms,impaired_gru,10,vehicle_count,Q2-moderate,18,38.486819360269365,1.227991782856603,1.1126959442458568,1.3434731920185219,2.0363968671779844,1.8244981851375097,2.2695143607024852
see_v2x,jitter_mean_ms,impaired_gru,10,vehicle_count,Q3-high,19,39.32691729165085,1.210177360646389,1.1286898471455773,1.2881338246784717,2.0345273221853772,1.8877406647235235,2.1862258613799446
see_v2x,jitter_mean_ms,impaired_gru,10,vehicle_count,Q4-severe,18,42.6807827080327,1.5770693528052746,1.5325335739546777,1.6216394129102532,2.5762255772385267,2.506895398562789,2.639617172174774
see_v2x,jitter_mean_ms,impaired_gru,30,flow_proxy,Q1-mild,19,36.268986462684495,15027.552385230638,14109.072010777594,16055.634178339766,25498.317555863025,23656.69765435978,27518.11415555781
see_v2x,jitter_mean_ms,impaired_gru,30,flow_proxy,Q2-moderate,18,38.486819360269365,15032.326818539434,14126.238812232767,15993.61551076108,25986.50354810824,24385.93818505852,27588.255202773835
see_v2x,jitter_mean_ms,impaired_gru,30,flow_proxy,Q3-high,19,39.32691729165085,15355.10666104806,14811.466532193808,15908.307172845365,26105.3364860806,25119.542430628946,27126.734763343295
see_v2x,jitter_mean_ms,impaired_gru,30,flow_proxy,Q4-severe,18,42.6807827080327,14628.55637422105,13960.723492494642,15253.963441352003,24381.05809516752,23131.585891064857,25699.933737667106
see_v2x,jitter_mean_ms,impaired_gru,30,speed_mean_kmh,Q1-mild,19,36.268986462684495,5.048729708903811,4.682111231733545,5.430283345896511,9.27646541126416,8.525253819492153,10.076399499543093
see_v2x,jitter_mean_ms,impaired_gru,30,speed_mean_kmh,Q2-moderate,18,38.486819360269365,4.634601240047855,4.296382778601224,4.998334466006812,8.029517891558562,7.174006918564764,8.968551220862107
see_v2x,jitter_mean_ms,impaired_gru,30,speed_mean_kmh,Q3-high,19,39.32691729165085,4.637271475372802,4.347825271428926,4.948624450167598,7.896733395246876,7.315246657134549,8.560898951590607
see_v2x,jitter_mean_ms,impaired_gru,30,speed_mean_kmh,Q4-severe,18,42.6807827080327,4.083031474621352,3.902120012927484,4.275821479422514,6.467253046716809,6.066761004585181,6.910661033745089
see_v2x,jitter_mean_ms,impaired_gru,30,vehicle_count,Q1-mild,19,36.268986462684495,1.5396522369341683,1.3898550020150062,1.6719003952973066,2.5962077164548276,2.3735616965097472,2.795472182982883
see_v2x,jitter_mean_ms,impaired_gru,30,vehicle_count,Q2-moderate,18,38.486819360269365,1.5321655534819927,1.3493295996407577,1.7068518058369633,2.6481335670499107,2.4001428593886813,2.92156185795774
see_v2x,jitter_mean_ms,impaired_gru,30,vehicle_count,Q3-high,19,39.32691729165085,1.3793112884338588,1.2039863241007565,1.5612808853547833,2.340041519321259,2.081198792669523,2.6160181744099757
see_v2x,jitter_mean_ms,impaired_gru,30,vehicle_count,Q4-severe,18,42.6807827080327,1.9071043512865569,1.7722927711575376,2.052570779757663,3.145307749913736,2.9934576782425926,3.303306895659023
see_v2x,jitter_mean_ms,persistence,5,flow_proxy,Q1-mild,19,36.268986462684495,16510.89415108067,15191.105405792889,17899.161535269574,30155.04490949703,27882.49804265728,32581.595273040555
see_v2x,jitter_mean_ms,persistence,5,flow_proxy,Q2-moderate,18,38.486819360269365,15650.10432536458,14544.726743225849,16997.237918837192,27935.71414260975,26183.339220697817,29865.70268202081
see_v2x,jitter_mean_ms,persistence,5,flow_proxy,Q3-high,19,39.32691729165085,15430.58230892876,14409.204580766935,16447.08208866954,26672.907573617606,25101.797800307944,28219.509918741325
see_v2x,jitter_mean_ms,persistence,5,flow_proxy,Q4-severe,18,42.6807827080327,16797.348641472196,15770.434581097767,17814.087949028115,27869.801379876142,26440.451203076133,29271.52713410722
see_v2x,jitter_mean_ms,persistence,5,speed_mean_kmh,Q1-mild,19,36.268986462684495,4.83361487442474,4.209689920507889,5.479175276421553,9.822119776264365,8.615274236148995,11.014978950900668
see_v2x,jitter_mean_ms,persistence,5,speed_mean_kmh,Q2-moderate,18,38.486819360269365,4.2990972256027105,3.7245529120474234,5.028631516263723,8.795179430360395,7.706645816682546,9.963117985476252
see_v2x,jitter_mean_ms,persistence,5,speed_mean_kmh,Q3-high,19,39.32691729165085,4.2714720346879,3.703744480373781,4.863159532196447,8.786238088261985,7.72129357282024,9.911179740070937
see_v2x,jitter_mean_ms,persistence,5,speed_mean_kmh,Q4-severe,18,42.6807827080327,4.709889418651233,4.282671634395973,5.21078768866468,10.398555980918342,9.209658489502365,11.481630383150154
see_v2x,jitter_mean_ms,persistence,5,vehicle_count,Q1-mild,19,36.268986462684495,1.033649736442781,0.9749568891595296,1.0863244624029085,1.8831279575441358,1.7710435515281944,1.9800797151515936
see_v2x,jitter_mean_ms,persistence,5,vehicle_count,Q2-moderate,18,38.486819360269365,0.9735883697876473,0.8888661381506725,1.057377076598568,1.7335516182843806,1.6224254714967126,1.8598031633927685
see_v2x,jitter_mean_ms,persistence,5,vehicle_count,Q3-high,19,39.32691729165085,1.032786919592306,0.9344262629609377,1.1207938284198107,1.8090191610991728,1.6651844430339406,1.9637382063723023
see_v2x,jitter_mean_ms,persistence,5,vehicle_count,Q4-severe,18,42.6807827080327,1.2003643485047848,1.142076552685855,1.258652149538832,2.0184282309200263,1.9304253444582198,2.0991836166571516
see_v2x,jitter_mean_ms,persistence,10,flow_proxy,Q1-mild,19,36.268986462684495,22291.605069433735,20801.17825783597,23534.798783823146,39838.86032853685,37113.62616740225,42216.98394102851
see_v2x,jitter_mean_ms,persistence,10,flow_proxy,Q2-moderate,18,38.486819360269365,21860.034778426918,20628.324837978766,22981.78151977282,38142.948782993495,36680.22113299111,39648.27305337728
see_v2x,jitter_mean_ms,persistence,10,flow_proxy,Q3-high,19,39.32691729165085,19226.164409064964,17593.249711869346,20685.574638679835,34200.19156148878,31628.420284400032,36842.01010907999
see_v2x,jitter_mean_ms,persistence,10,flow_proxy,Q4-severe,18,42.6807827080327,19668.95075962381,19041.580070335323,20328.38599297423,34136.89960549474,33258.5648539607,35150.05436552822
see_v2x,jitter_mean_ms,persistence,10,speed_mean_kmh,Q1-mild,19,36.268986462684495,6.07796494407054,5.398522757915,6.71841806920883,11.265751137888046,10.122722596770306,12.366595969989584
see_v2x,jitter_mean_ms,persistence,10,speed_mean_kmh,Q2-moderate,18,38.486819360269365,5.364701311747446,5.059873263882487,5.686747308268822,9.792405960710356,9.06809723128474,10.48763827825335
see_v2x,jitter_mean_ms,persistence,10,speed_mean_kmh,Q3-high,19,39.32691729165085,4.843635212129634,4.310299795277957,5.431722378114988,8.85519895189599,7.947364707397634,9.95137660725652
see_v2x,jitter_mean_ms,persistence,10,speed_mean_kmh,Q4-severe,18,42.6807827080327,4.872554422532906,4.472706263979845,5.286909167608638,9.524436802333728,8.639555281606587,10.553354092700056
see_v2x,jitter_mean_ms,persistence,10,vehicle_count,Q1-mild,19,36.268986462684495,1.408973302109565,1.308865442044184,1.5099655498139815,2.566642522243037,2.393326916228179,2.748784416253081
see_v2x,jitter_mean_ms,persistence,10,vehicle_count,Q2-moderate,18,38.486819360269365,1.4371585185902243,1.3023679842997251,1.5701275690835326,2.5020956890577697,2.3113424859234613,2.689747625982302
see_v2x,jitter_mean_ms,persistence,10,vehicle_count,Q3-high,19,39.32691729165085,1.4495254984419308,1.3425367116165696,1.5556946142804327,2.6186653677532528,2.4461224013868037,2.779520858270673
see_v2x,jitter_mean_ms,persistence,10,vehicle_count,Q4-severe,18,42.6807827080327,1.6930783858327891,1.6429873072428092,1.7459016974258186,2.9849694304190755,2.924756944482228,3.058279531584749
see_v2x,jitter_mean_ms,persistence,30,flow_proxy,Q1-mild,19,36.268986462684495,28408.537927839894,26623.848080437667,30533.882627101324,48288.82363587923,45619.005509219154,50857.230214598785
see_v2x,jitter_mean_ms,persistence,30,flow_proxy,Q2-moderate,18,38.486819360269365,30160.02766315061,28443.844207636314,31926.860290643603,51397.53777546361,48717.30243736815,53800.42966485358
see_v2x,jitter_mean_ms,persistence,30,flow_proxy,Q3-high,19,39.32691729165085,27194.20961797133,25724.242760623954,28574.326059187053,45765.8670448852,43430.06604247786,48486.43771121916
see_v2x,jitter_mean_ms,persistence,30,flow_proxy,Q4-severe,18,42.6807827080327,30989.807009211407,29310.015633018735,32521.23673673733,51323.50916132226,48819.315858000155,53656.71360616168
see_v2x,jitter_mean_ms,persistence,30,speed_mean_kmh,Q1-mild,19,36.268986462684495,7.394977732698614,6.9187302682658345,7.904423577141813,12.985810513974789,12.103698527294409,13.874415348150784
see_v2x,jitter_mean_ms,persistence,30,speed_mean_kmh,Q2-moderate,18,38.486819360269365,7.672697653557233,7.176959740478285,8.204047119763528,13.097636911069138,12.204209878755123,14.136417085318532
see_v2x,jitter_mean_ms,persistence,30,speed_mean_kmh,Q3-high,19,39.32691729165085,6.829131085889097,6.392787787325791,7.27165056476354,11.634621521242499,10.86450448346269,12.454047318300814
